機構代碼,機構名稱,權屬別,型態別,縣市鄉鎮,電話,地址,診療科別,經度,緯度
3546090030,鹿野診所,私立西醫診所,西醫醫務室,臺東縣鹿野鄉,89550488,臺東縣鹿野鄉鹿野村中華路二段１５６號,"家庭醫學科,外科,",22.9141684,121.1365462
3546100059,惠德診所,私立西醫診所,西醫專科診所,臺東縣池上鄉,89862278,臺東縣池上鄉新生路８５號,"家庭醫學科,",23.122599,121.2174041
3546100139,上林診所,私立西醫診所,西醫專科診所,臺東縣池上鄉,89864780,臺東縣池上鄉忠孝路８４號,"家庭醫學科,",23.1209349,121.2168943
3546010676,陳明正內科診所,私立西醫診所,西醫專科診所,臺東縣台東市,89329405,臺東縣台東市鄭州街３號３樓４樓,"內科,",22.7615759,121.144189
3546010710,張建中外科診所,私立西醫診所,西醫專科診所,臺東縣台東市,38347574,臺東縣台東市更生路６５號,"外科,",22.7583395,121.1486654
3546010729,路加診所,私立西醫診所,西醫醫務室,臺東縣台東市,89352966,臺東縣台東市新生路２３６號,,22.7548381,121.1455449
3546010765,關強內科診所,私立西醫診所,西醫醫務室,臺東縣台東市,89343589,臺東縣台東市中山路224號,"內科,",22.7568927,121.1521688
3546010774,蔡文澤小兒科診所,私立西醫診所,西醫診所,臺東縣台東市,89347219,臺東縣台東市中山路262號,"兒科,",22.7560801,121.1513226
3546010783,陳東佑皮膚科診所,私立西醫診所,西醫專科診所,臺東縣台東市,89327448,臺東縣台東市中正路３３８號,"皮膚科,",22.7571571,121.1516934
3546010818,大溪診所,私立西醫診所,西醫診所,臺東縣台東市,89511999,臺東縣台東市大順路23號,,22.7070641,121.0421381
3546010827,民眾診所,私立西醫診所,西醫專科診所,臺東縣台東市,089332676*326492,臺東縣台東市更生路36號,"內科,",22.7561703,121.1507966
3546010845,李晉峰婦產科診所,私立西醫診所,西醫專科診所,臺東縣台東市,89328877,臺東縣台東市博愛路３8８號,"婦產科,",22.7566891,121.1481314
3546010863,張診所,私立西醫診所,西醫專科診所,臺東縣台東市,89322317,臺東縣台東市光明路１３２號,"家庭醫學科,",22.7554789,121.1519374
3546011904,陳友聲內科診所,私立西醫診所,西醫專科診所,臺東縣台東市,89360703,臺東縣台東市長沙街２１2號,"內科,",22.7522396,121.1408117
3546011913,汪皮膚科診所,私立西醫診所,西醫專科診所,臺東縣台東市,089-320099,臺東縣台東市更生路105號,"皮膚科,",22.7586805,121.1481145
3546011931,豐田診所,私立西醫診所,西醫診所,臺東縣台東市,089-383386,臺東縣台東市中興路四段495號,,22.774384,121.0925881
3546011977,中興診所,私立西醫診所,西醫醫務室,臺東縣台東市,89232918,臺東縣台東市更生北路195號1樓,"家庭醫學科,",22.7804758,121.122643
3546012018,吳明宏骨外科診所,私立西醫診所,西醫醫務室,臺東縣台東市,89357787,臺東縣台東市博愛路362巷6號,"外科,骨科,",22.7635422,121.1547292
3546012072,尤憲明內科小兒科診所,私立西醫診所,西醫專科診所,臺東縣台東市,89323306,臺東縣台東市中華路一段三九六號,"家庭醫學科,內科,兒科,",22.7539112,121.1528012
3546012116,新站診所,私立西醫診所,西醫醫務室,臺東縣台東市,089-233487,臺東縣台東市新站路16號,,22.7953866,121.1238113
3546012134,吳博霖婦產科診所,私立西醫診所,西醫專科診所,臺東縣台東市,,臺東縣台東市開封街352號,"家庭醫學科,婦產科,",22.7635796,121.1452135
3546020056,耕仁診所,私立西醫診所,西醫醫務室,臺東縣成功鎮,89851483,臺東縣成功鎮民權路５２號,"家庭醫學科,",23.1019372,121.3780483
3546020065,新港診所,私立西醫診所,西醫醫務室,臺東縣成功鎮,89850313,臺東縣成功鎮中華路３３號,,23.1000341,121.376895
3546021179,陳仁祐診所,私立西醫診所,西醫醫務室,臺東縣成功鎮,089-850851,臺東縣成功鎮民生路143號,"家庭醫學科,",23.1022841,121.3807747
3546030105,民安診所,私立西醫診所,西醫專科診所,臺東縣關山鎮,89814568,臺東縣關山鎮中華路５８　號,,23.0489004,121.1634859
3546030114,永晴診所,私立西醫診所,西醫醫務室,臺東縣關山鎮,89814551,臺東縣關山鎮中華路３５號,,23.0477794,121.1629603
3546031157,東民診所,私立西醫診所,西醫醫務室,臺東縣關山鎮,089-811159,臺東縣關山鎮民族路55號,,23.0452033,121.1626492
2346010019,臺東縣臺東市衛生所,衛生所,衛生所,臺東縣台東市,89350806,臺東縣台東市大同路51號,,22.7505931,121.1563236
2346030011,臺東縣關山鎮衛生所,衛生所,衛生所,臺東縣關山鎮,89810460,臺東縣關山鎮中華路７８號,"家庭醫學科,",23.0495504,121.1638815
2346040017,臺東縣卑南鄉衛生所,衛生所,衛生所,臺東縣卑南鄉,089-382042,臺東縣卑南鄉太平村和平路132號,"家庭醫學科,",22.781914,121.088289
2346060019,臺東縣太麻里鄉衛生所,衛生所,衛生所,臺東縣太麻里,89781220,臺東縣太麻里泰和村2鄰民權路66號,"兒科,",22.6102278,121.0044631
2346070015,臺東縣東河鄉衛生所,衛生所,衛生所,臺東縣東河鄉,89896289,臺東縣東河鄉東河村１０鄰300號,"家庭醫學科,",22.9585344,121.2798033
2346080011,臺東縣長濱鄉衛生所,衛生所,衛生所,臺東縣長濱鄉,89831022,臺東縣長濱鄉７鄰中興４６號,"家庭醫學科,",23.3451824,121.43419
2346100018,臺東縣池上鄉衛生所,衛生所,衛生所,臺東縣池上鄉,89862609,臺東縣池上鄉中山路１０４號,,23.1218946,121.2149658
2346110014,臺東縣綠島鄉衛生所,衛生所,衛生所,臺東縣綠島鄉,89672511,臺東縣綠島鄉中寮村１鄰中寮１號,"家庭醫學科,核子醫學科,",22.6695974,121.4756108
2346120010,臺東縣延平鄉衛生所,衛生所,衛生所,臺東縣延平鄉,89561040,臺東縣延平鄉桃源１鄰１１號,,22.9038933,121.0779502
2346130016,臺東縣海端鄉衛生所,衛生所,衛生所,臺東縣海端鄉,89931391,臺東縣海端鄉海端村山界29號,"家庭醫學科,",23.1305611,121.1756856
2346150018,臺東縣金峰鄉衛生所,衛生所,衛生所,臺東縣金峰鄉,089-771176,臺東縣金峰鄉賓茂村1鄰14號,"家庭醫學科,兒科,",22.5319876,120.9596667
2346160014,臺東縣蘭嶼鄉衛生所,衛生所,衛生所,臺東縣蘭嶼鄉,89732002,臺東縣蘭嶼鄉紅頭村二鄰36號,"家庭醫學科,",22.0269018,121.5415968
1146010014,馬偕紀念醫院台東分院,醫療財團法人醫院,綜合醫院,臺東縣台東市,89310150,臺東縣台東市長沙街３０３巷１號,"家庭醫學科,內科,外科,兒科,婦產科,骨科,神經科,神經外科,泌尿科,耳鼻喉科,精神科,復健科,麻醉科,放射診斷科,放射腫瘤科,解剖病理科,急診醫學科,整形外科,口腔顎面外科,",22.7474593,121.1437113
1146010032,東基醫療財團法人台東基督教醫院,醫療財團法人醫院,醫院,臺東縣台東市,89323362,臺東縣台東市開封街３５０號,"家庭醫學科,內科,外科,兒科,婦產科,骨科,泌尿科,耳鼻喉科,眼科,復健科,麻醉科,放射診斷科,急診醫學科,",22.7635787,121.1452778
646010013,臺北榮民總醫院臺東分院,榮民醫院,醫院,臺東縣台東市,89325840,臺東縣台東市更生路1000號,"家庭醫學科,內科,外科,骨科,精神科,復健科,放射診斷科,整形外科,",22.7723775,121.1318745
146010013,衛生福利部臺東醫院,部立及直轄市立醫院,綜合醫院,臺東縣台東市,89324112,臺東縣台東市五權街１號,"家庭醫學科,內科,外科,兒科,婦產科,骨科,神經科,泌尿科,皮膚科,精神科,復健科,麻醉科,放射診斷科,急診醫學科,職業醫學科,",22.7571914,121.1498759
3546101181,池恩診所,私立西醫診所,西醫診所,臺東縣池上鄉,936593123,臺東縣池上鄉中東三路20號,,23.1233766,121.2180202
3846021031,成功中醫診所,私立中醫診所,中醫診所,臺東縣成功鎮,089-854728,臺東縣成功鎮中山路25號,,23.1017656,121.3791531
3546012205,楊國明身心科診所,私立西醫診所,西醫診所,臺東縣台東市,089-346379,臺東縣台東市連航路79號,"精神科,",22.7707668,121.121499
3846030067,大關山中醫診所,私立中醫診所,中醫診所,臺東縣關山鎮,811098,臺東縣關山鎮民權路1-3號,,23.045993,121.1633892
3846011295,黃昱翰中醫診所,私立中醫診所,中醫診所,臺東縣台東市,089-339899,臺東縣台東市博愛路362巷15號,,22.7640339,121.1552594
1146030516,佛教慈濟醫療財團法人關山慈濟醫院,醫療財團法人醫院,綜合醫院,臺東縣關山鎮,089-814880,臺東縣關山鎮和平路１２５之５號,"內科,外科,婦產科,骨科,麻醉科,",23.057294,121.1669677
2346020015,臺東縣成功鎮衛生所,衛生所,衛生所,臺東縣成功鎮,89851419,臺東縣成功鎮中山東路６４號,"家庭醫學科,",23.0999538,121.3795835
2346050013,臺東縣大武鄉衛生所,衛生所,衛生所,臺東縣大武鄉,89791325,臺東縣大武鄉大武村濱海路１００號,,22.3560182,120.9042435
2346090017,臺東縣鹿野鄉衛生所,衛生所,衛生所,臺東縣鹿野鄉,89551074,臺東縣鹿野鄉（村）中華路１段６鄰４１８號,,22.9580514,121.1595842
2346140012,臺東縣達仁鄉衛生所,衛生所,衛生所,臺東縣達仁鄉,89702209,臺東縣達仁鄉安朔村復興路122號,,22.2946089,120.8840707
3546041171,初鹿診所,私立西醫診所,西醫醫務室,臺東縣卑南鄉,089-570618,臺東縣卑南鄉明峰村文泰路8號,,22.857375,121.092353
3546100120,花東外科診所,私立西醫診所,西醫專科診所,臺東縣池上鄉,89863925,臺東縣池上鄉忠孝路３４２號,"外科,",23.1246181,121.2218361
3546150531,心呈診所,私立西醫診所,西醫專科診所,臺東縣金峰鄉,89780293,臺東縣金峰鄉正興村一之一號,"家庭醫學科,",22.6054945,120.9969525
3546010667,方眼科診所,私立西醫診所,西醫專科診所,臺東縣台東市,89332659,臺東縣台東市中山路２３０號,"眼科,",22.7568158,121.1521001
3546010701,張崇晉婦產科診所,私立西醫診所,西醫專科診所,臺東縣台東市,89325250,臺東縣台東市開封街３５２號,"婦產科,",22.7635796,121.1452135
3546010792,孫眼科診所,私立西醫診所,西醫專科診所,臺東縣台東市,89327410,臺東縣台東市更生路38號,"眼科,",22.7561912,121.1507784
3546010345,余耳鼻喉科診所,私立西醫診所,西醫專科診所,臺東縣台東市,89328855,臺東縣台東市光明路１23號,"耳鼻喉科,",22.755385,121.1520695
3546010416,蔡明宏心臟內科診所,私立西醫診所,西醫專科診所,臺東縣台東市,89346882,臺東縣台東市更生路１９９號,"內科,",22.7597892,121.1462766
3546010498,永和耳鼻喉科診所,私立西醫診所,西醫專科診所,臺東縣台東市,89311151,臺東縣台東市更生路４６號,"耳鼻喉科,",22.7564132,121.1505838
3746030029,宏達牙醫診所,私立牙醫診所,牙醫一般診所,臺東縣關山鎮,89812438,臺東縣關山鎮民權路１６號,,23.0462401,121.1628241
3746010303,張牙醫診所,私立牙醫診所,牙醫一般診所,臺東縣台東市,89324194,臺東縣台東市光明路１３０號,,22.7554377,121.1520717
3846011151,聯安中醫診所,私立中醫診所,中醫一般診所,臺東縣台東市,89237840,臺東縣台東市更生路９６９號,,22.771931,121.1322714
3746120019,恩典牙醫診所,私立牙醫診所,牙醫診所,臺東縣延平鄉,089-561262,臺東縣延平鄉桃源村昇平路1鄰8號,,22.9025369,121.085982
3546101172,周健文診所,私立西醫診所,西醫診所,臺東縣池上鄉,089-865609,臺東縣池上鄉中西三路3號,"家庭醫學科,",23.1252652,121.2162684
3746021066,向陽牙醫診所,私立牙醫診所,牙醫診所,臺東縣成功鎮,089-855138,臺東縣成功鎮太平路26號1樓,,23.100657,121.383245
3846011311,許瑞昇中醫診所,私立中醫診所,中醫診所,臺東縣台東市,089-310237,臺東縣台東市更生路237號,,22.7604076,121.1454889
3846011320,明德中醫診所,私立中醫診所,中醫診所,臺東縣台東市,089-323438,臺東縣台東市中華路一段546號,,22.7510353,121.1497434
3746011524,榮美牙醫診所,私立牙醫診所,牙醫診所,臺東縣台東市,089-322799,臺東縣台東市長沙街133號,,22.7500755,121.1420455
1146010041,天主教花蓮教區醫療財團法人台東聖母醫院,醫療財團法人醫院,醫院,臺東縣台東市,089-322833,臺東縣台東市民族里21鄰杭州街2號,"家庭醫學科,內科,外科,兒科,復健科,放射診斷科,",22.7576604,121.1459803
3846011339,劉嘉生中醫診所,私立中醫診所,中醫診所,臺東縣台東市,089-355614,臺東縣台東市中正路250號,,22.7557209,121.1536439
3746011533,豐田牙醫診所,私立牙醫診所,牙醫診所,臺東縣台東市,089-382889,臺東縣台東市中興路四段430號,,22.7744807,121.0941564
3546012232,謝繼賢骨外科診所,私立西醫診所,西醫診所,臺東縣台東市,089-226195  089-350667,臺東縣台東市中正路454號,"外科,骨科,",22.7584596,121.1489389
3546090049,鹿名診所,私立西醫診所,西醫診所,臺東縣鹿野鄉,089-551255,臺東縣鹿野鄉中正路11號,,22.9125662,121.136383
3546012241,和意診所,私立西醫診所,西醫診所,臺東縣台東市,089-220727,臺東縣台東市四維路三段30號,"內科,",22.7658304,121.1438854
3546110528,安康診所,私立西醫診所,西醫診所,臺東縣綠島鄉,089-672888,臺東縣綠島鄉中寮村中寮路26號,,22.6695974,121.4756108
3546021231,曾建元診所,私立西醫診所,西醫診所,臺東縣成功鎮,089-851002,臺東縣成功鎮中華路112號,"家庭醫學科,",23.1011216,121.3799421
3546012250,王眾舉皮膚科診所,私立西醫診所,西醫診所,臺東縣台東市,089-335116,臺東縣台東市四維路三段46號,"皮膚科,",22.7658304,121.1438851
3546012269,李惠雄內科診所,私立西醫診所,西醫診所,臺東縣台東市,089-361850,臺東縣台東市中正路334號,"內科,",22.7570902,121.1517785
3546012278,呂升業骨外科診所,私立西醫診所,西醫診所,臺東縣台東市,089-348999,臺東縣台東市開封街599號,"外科,骨科,",22.7611817,121.1403293
3546012287,吳漢仁內科診所,私立西醫診所,西醫診所,臺東縣台東市,089-232507,臺東縣台東市四維路三段46之1號,"內科,",22.7658304,121.1438851
3546012296,東興內科診所,私立西醫診所,西醫診所,臺東縣台東市,089-228678,臺東縣台東市四維路三段36號,"內科,",22.7658304,121.1438854
3846011348,忠興中醫診所,私立中醫診所,中醫診所,臺東縣台東市,089-336638,臺東縣台東市復興路186號1樓,,22.7525064,121.1503304
3546012303,許眼科診所,私立西醫診所,西醫診所,臺東縣台東市,089-350632,臺東縣台東市新生路453號,"眼科,",22.759839,121.1395306
3546081228,長濱診所,私立西醫診所,西醫診所,臺東縣長濱鄉,089-830009,臺東縣長濱鄉長濱村中興25-1號,"婦產科,",23.3180619,121.4484747
3546051168,大安診所,私立西醫診所,西醫診所,臺東縣大武鄉,089-791198,臺東縣大武鄉大武村復興路63號,"婦產科,",22.3623411,120.9070489
146020537,衛生福利部臺東醫院成功分院,部立及直轄市立醫院,醫院,臺東縣成功鎮,089-854748,臺東縣成功鎮中山東路32號,"家庭醫學科,內科,復健科,",23.0993473,121.3778374
3546150595,黃效忠診所,私立西醫診所,西醫診所,臺東縣金峰鄉,089-771805,臺東縣金峰鄉賓茂村賓茂一號,,22.5329933,120.9616243
3846011357,惠心堂中醫診所,私立中醫診所,中醫診所,臺東縣台東市,(089)333861,臺東縣台東市中正路266號,,22.7559046,121.1532649
3746011542,現代美學牙醫診所,私立牙醫診所,牙醫診所,臺東縣台東市,(089)360966,臺東縣台東市中華路一段296號,,22.7556645,121.154476
3546021259,東甯診所,私立西醫診所,西醫診所,臺東縣成功鎮,910494689,臺東縣成功鎮大同路49號,"家庭醫學科,",23.1026571,121.3753835
3846011366,玉晟中醫診所,私立中醫診所,中醫診所,臺東縣台東市,089-335985,臺東縣台東市光明路66之3號,,22.7570751,121.1533949
3746050521,肇興牙醫診所,私立牙醫診所,牙醫診所,臺東縣大武鄉,089-790206,臺東縣大武鄉大武村2鄰復興路60號,,22.3581883,120.881473
3546061208,安健家醫科婦產科診所,私立西醫診所,西醫診所,臺東縣太麻里,089-780720,臺東縣太麻里泰和村外環路76號,"家庭醫學科,婦產科,",22.6114725,121.0065589
2646011076,國軍退除役官兵輔導委員會馬蘭榮譽國民之家醫務室,榮民診所(榮家醫務室),西醫醫務室,臺東縣台東市,089-222417轉315,臺東縣台東市更生路1010號,,22.7728957,121.1315488
3546012330,聖云診所,私立西醫診所,西醫診所,臺東縣台東市,089-236629,臺東縣台東市四維路三段46-2號,"外科,",22.7658304,121.1438851
3546081237,佳音診所,私立西醫診所,西醫診所,臺東縣長濱鄉,089-830081,臺東縣長濱鄉長濱路113-1號,"家庭醫學科,",23.3198099,121.4601515
3546012349,安欣婦產科診所,私立西醫診所,西醫診所,臺東縣台東市,089-320056,臺東縣台東市光明路119號,"婦產科,",22.7554712,121.1521574
