機構代碼,機構名稱,權屬別,型態別,縣市鄉鎮,電話,地址,診療科別,經度,緯度
3822020532,朝榮中醫診所,私立中醫診所,中醫一般診所,嘉義市西區,05 2855888,嘉義市西區仁愛路３０１號,,23.4724959,120.4424338
3822021584,正慶中醫診所,私立中醫診所,中醫一般診所,嘉義市西區,05-2270130,嘉義市西區仁愛路372號,,23.4727081,120.442573
3822021628,德隆中醫診所,私立中醫診所,中醫一般診所,嘉義市西區,05-2315556,嘉義市西區友順街85號,,23.486587,120.434672
3822021637,仲聖中醫診所,私立中醫診所,中醫一般診所,嘉義市西區,52270513,嘉義市西區興業西路85號地下一樓,,23.4678804,120.4388077
3822021646,百安堂中醫診所,私立中醫診所,中醫一般診所,嘉義市西區,05-2321355,嘉義市西區興達路158號1樓,,23.4891216,120.4417547
3822021691,復安堂中醫診所,私立中醫診所,中醫一般診所,嘉義市西區,05-2231858,嘉義市西區蘭井街316號之2,,23.476977,120.4443992
3822021735,儒佑中醫診所,私立中醫診所,中醫一般診所,嘉義市西區,05-2744973,嘉義市西區忠義街135號,,23.4803083,120.4472557
3822010054,鍾明昌中醫診所,私立中醫診所,中醫一般診所,嘉義市東區,05 2782208,嘉義市東區民國路２１１號,,23.481119,120.4599971
3822010072,詹輝次中醫診所,私立中醫診所,中醫一般診所,嘉義市東區,05 2271177,嘉義市東區初陽里民族路３６２號,,23.4800663,120.4491054
3822010081,亞產中醫診所,私立中醫診所,中醫一般診所,嘉義市東區,05 2229612,嘉義市東區吳鳳北路226號,,23.4797533,120.4531958
3822010116,斌德中醫診所,私立中醫診所,中醫一般診所,嘉義市東區,05 2224123,嘉義市東區鎮南里忠孝路５號,,23.4800663,120.4491054
3822010134,日生堂中醫診所,私立中醫診所,中醫一般診所,嘉義市東區,05-2226097,嘉義市東區公明路213號,,23.4799146,120.4536292
3822010161,龍德中醫診所,私立中醫診所,中醫一般診所,嘉義市東區,05 2282883,嘉義市東區吳鳳北路１５８號,,23.4782384,120.4533855
3822010223,仰德中醫診所,私立中醫診所,中醫一般診所,嘉義市東區,05 2753848,嘉義市東區啟明路１０８號,,23.478361,120.462633
3822010303,信生中醫診所,私立中醫診所,中醫一般診所,嘉義市東區,05 2220160,嘉義市東區吳鳳南路62號1樓,,23.4700944,120.454129
3822010312,亦生堂中醫診所,私立中醫診所,中醫一般診所,嘉義市東區,05 2753865,嘉義市東區台林街１２２號,,23.4958216,120.4552614
3722011817,百立牙醫診所,私立牙醫診所,牙醫診所,嘉義市東區,05-2765752,嘉義市東區忠孝路376號1、2樓,,23.4899698,120.4533623
3722011835,王牙醫診所,私立牙醫診所,牙醫診所,嘉義市東區,963413789,嘉義市東區蘭井街239號,,23.4773786,120.4492851
3722011844,正大牙醫診所,私立牙醫診所,牙醫診所,嘉義市東區,2780261,嘉義市東區民權路190號,,23.4833614,120.4554153
3722011853,維欣牙醫診所,私立牙醫診所,牙醫診所,嘉義市東區,05-2715789,嘉義市東區維新路125號1-2樓、127號1-2樓,,23.4918611,120.4545699
3722020058,隆顯牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市西區,05 2858577,嘉義市西區光路里新民路５７３號,,23.460809,120.4405848
3722020076,奉天牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市西區,05 2247525,嘉義市西區仁愛路５４８號,,23.4777594,120.44198
3722020094,益元牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市西區,05 2284771,嘉義市西區福松里西榮街１９號,,23.4803964,120.4242401
3722020156,翁牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市西區,05 2281918,嘉義市西區光彩街４６１號,,23.4778367,120.4463977
3722020174,柳牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市西區,05 2320634,嘉義市西區北榮里文華街１號,,23.487388,120.447165
3722020192,仁安牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市西區,05 2234118,嘉義市西區國華街２２２之３號,,23.4809424,120.4483452
3722020218,莊牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市西區,05 2235922,嘉義市西區府路里忠義街６４號,,23.4803964,120.4242401
3722020236,王柏東牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市西區,05 2231821,嘉義市西區民權路４５３號,,23.4818626,120.4460744
3722020245,嘉南牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市西區,05 2223338,嘉義市西區新富里康樂街128號,,23.4747452,120.4471917
3722020263,永豐牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市西區,05 2244057,嘉義市西區康樂街１４６號,,23.4746662,120.4459357
3722020343,慈生牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市西區,05 2334209,嘉義市西區慶昌里博愛路一段４１１之５號,,23.4803964,120.4242401
3722020352,新民牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市西區,05 2851179,嘉義市西區新民路８３８號,,23.471465,120.4399191
3722020370,頂好牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市西區,05 2856261,嘉義市西區民生南路二九四號五樓之二,,23.4681866,120.4463013
3722020389,歐牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市西區,05 2247222,嘉義市西區仁愛路４７８號,,23.47597,120.4422746
3722020405,明仁堂牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市西區,05 2362726,嘉義市西區福民里興業西路２９５號,,23.4677576,120.4390911
3722020414,新生牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市西區,05 2291298,嘉義市西區民生北路97號1樓,,23.4763181,120.446481
3722020423,佑寧牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市西區,05 2241402,嘉義市西區民安里中正路７１８號,,25.025234,121.416088
3722020450,丞泰牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市西區,05 2256400,嘉義市西區學圃里民生北路５４號,,23.4803964,120.4242401
3722020469,佑群牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市西區,05 2362970,嘉義市西區新民路６９９號,,23.4687716,120.4397709
3722020487,培元牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市西區,05 2358188,嘉義市西區垂楊里垂楊路５１７號２樓,,23.4728716,120.441727
3722020496,上林牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市西區,05 2255478,嘉義市西區林森西路５３０號,,23.4800305,120.4428242
3722020549,統一牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市西區,05 2340803,嘉義市西區八德路３７號,,23.4830619,120.431052
3722020576,天台牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市西區,05 2238052,嘉義市西區民族路五五八號,,23.4759316,120.4474904
3722020610,德安祥牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市西區,05 2810691,嘉義市西區北興街257號,,23.48562,120.4381967
3722020629,超群牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市西區,05 2811586,嘉義市西區友愛路５６３號,,23.4902653,120.4358131
3722020638,慶宏牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市西區,05 2314407,嘉義市西區北興街１３９號,,23.4838699,120.4418543
3722020647,澤任大維牙醫診所 T.Z. DENTWAY,私立牙醫診所,牙醫一般診所,嘉義市西區,05 2278625,嘉義市西區仁愛路349號1樓,,23.4749242,120.4422162
3722021706,中心牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市西區,,嘉義市西區新榮路191號,,23.4753174,120.4445237
3722021715,博眾牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市西區,05-2835186,嘉義市西區民生南路391號,,23.460035,120.443695
3722021733,吳鴻宜牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市西區,05-2162166,嘉義市西區中山路378號1、2樓,,23.4798166,120.4465621
3722021751,林森牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市西區,05-2237098,嘉義市西區林森西路201號,,23.4840195,120.4478996
3722021760,魏牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市西區,05-2289157,嘉義市西區興業西路七十八號一樓,,23.468575,120.44445
3722021779,佳品牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市西區,05-2861660,嘉義市西區南京路586號一樓,,23.4692884,120.4356861
3722021797,育瑄牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市西區,05-2852108,嘉義市西區民生南路510巷27號1樓,,23.4594138,120.4428646
3722021804,健雅牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市西區,05-2841082,嘉義市西區中興路446號,,23.4776266,120.4278381
3722021831,晴亮牙醫診所,私立牙醫診所,牙醫診所,嘉義市西區,05-2865888,嘉義市西區興業西路236號1至2樓,,23.4681761,120.4409344
3722010034,杏林牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市東區,05 2278218,嘉義市東區吳鳳北路１４７號,,23.4770632,120.4535072
3722010043,美德牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市東區,05 2229925,嘉義市東區仁和里成仁街１８５號２樓,,23.4800663,120.4491054
3722010070,林惠生牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市東區,05 2276694,嘉義市東區中正路１６１號,,23.4794408,120.4555243
3722010089,李牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市東區,05 2221797,嘉義市東區公明路３２２號,,23.4800343,120.4529322
3722010105,張牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市東區,05 2786736,嘉義市東區長榮街１０２號,,23.4841892,120.4549298
3722010132,兄弟牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市東區,05 2289054,嘉義市東區仁武里中山路２１６號,,23.4800663,120.4491054
3722010178,泰安牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市東區,05 2238642,嘉義市東區興中街２８號,,23.4755675,120.4516972
3722010187,仁一牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市東區,05 2776076,嘉義市東區新生路７１１號,,23.4951729,120.4553275
3722010196,林牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市東區,05 2782185,嘉義市東區興中街２０２號,,23.4837652,120.4498654
3722010212,平安牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市東區,05 2287779,嘉義市東區新開里垂楊路８９號２樓之１,,23.4743861,120.4586143
3722010221,誠一牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市東區,05 2256666,嘉義市東區光彩街４００號,,23.4783465,120.4506596
3722010230,大義嘉牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市東區,05 2254012,嘉義市東區吳鳳南路１１７之１號,,23.4708851,120.4543819
3722010258,嘉興牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市東區,05 2251987,嘉義市東區和平路１４７號,,23.475604,120.4575663
3722010267,嘉和牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市東區,05 2281926,嘉義市東區安平里成仁街７６號,,23.4800663,120.4491054
3722010276,第一牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市東區,05 2277375,嘉義市東區興中街９８之１號,,23.4775543,120.4515616
3722010285,大華牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市東區,05 2284769,嘉義市東區公明路２５６號,,23.480232,120.4550097
3722010294,聯合牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市東區,05 2784396,嘉義市東區東噴里中山路６５號,,23.4800663,120.4491054
3722010329,慶華牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市東區,05 2784452,嘉義市東區安和街２４６號,,23.4866251,120.4571121
3722010338,輔仁牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市東區,05 2238117,嘉義市東區吳鳳南路２５８號,,23.4671354,120.4547019
3722010356,現代牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市東區,05 2259251,嘉義市東區初陽里成仁街１號,,23.4800663,120.4491054
3722010383,上揚牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市東區,05 2292546,嘉義市東區吳鳳南路２１５號,,23.4681474,120.454624
3722010409,蘇世忠牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市東區,05 2786469,嘉義市東區林森東路４１４號,,23.4907677,120.4684813
3722010418,高正川牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市東區,05 2750055,嘉義市東區民族路95號1樓、９７號２樓之２,,23.4768094,120.4591301
3722010463,敦眾牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市東區,05 2252586,嘉義市東區府路里蘭井街１７３號,,23.4800663,120.4491054
3722010481,靚美牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市東區,05 2781010,嘉義市東區民國路２４５號,,23.4831904,120.4597242
3722010490,宏恩牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市東區,05 2762876,嘉義市東區北城里忠孝路１８３號,,23.4800663,120.4491054
3722010516,慈德牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市東區,05 2773372,嘉義市東區新店里義教街８號,,23.493275,120.468251
3722010525,佳音牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市東區,05 2235242,嘉義市東區中山路201號4樓,,23.4811832,120.4527002
3722010534,加恩牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市東區,05 2283815,嘉義市東區新開里市宅街１８之１號,,23.473955,120.460976
3722010543,黃于修牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市東區,05 2285390,嘉義市東區興中街１５４號,,23.4805444,120.4510886
3722010561,協志牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市東區,05 2221111,嘉義市東區中正路３４１號,,23.4789221,120.4507493
3722010589,張耿榮牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市東區,05 2226829,嘉義市東區中央里光華路８５號,,23.478227,120.4526319
3722010614,陳丕修牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市東區,05 2779901,嘉義市東區中山路51號1-2樓,,23.4822505,120.4599194
3722010650,佳德牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市東區,05 2273676,嘉義市東區吳鳳南路五０一號,,23.4718048,120.4545182
3722010678,黃文政牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市東區,05 2757981,嘉義市東區東噴里中山路102號,,23.4800663,120.4491054
3722010687,德明牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市東區,05 2238823,嘉義市東區龍山里文昌街４８號,,23.4800663,120.4491054
3722010696,大佳牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市東區,05 2248579,嘉義市東區吳鳳南路３５５號,,23.4633823,120.4559351
3722011719,蕭嘉成牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市東區,2221990,嘉義市東區北榮街89號,,23.4810284,120.4497098
3722011728,董牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市東區,05-2782156,嘉義市東區民族路186號,,23.4766761,120.4570523
3722011737,宜家牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市東區,05-2160689,嘉義市東區興業東路76號1樓,,23.4694871,120.4558602
3722011764,陳興國牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市東區,05-2781019,嘉義市東區五福街65號,,23.486021,120.467152
3722011782,詮承牙醫診所,私立牙醫診所,牙醫一般診所,嘉義市東區,05-2771299,嘉義市東區忠孝路284號之5號,,23.4857751,120.4538094
3722011808,渥爾牙醫診所,私立牙醫診所,牙醫診所,嘉義市東區,05-2763797,嘉義市東區忠孝路366號1、2、3樓,,23.4896188,120.4534281
3522011519,活石診所,私立西醫診所,西醫專科診所,嘉義市東區,05 2761596,嘉義市東區忠孝路362之1號,"家庭醫學科,內科,",23.4894764,120.4534893
3522011528,張耿源診所,私立西醫診所,西醫醫務室,嘉義市東區,05 2279969,嘉義市東區光華路80號,,23.4782242,120.4529912
3522011546,林裕益婦產科診所,私立西醫診所,西醫專科診所,嘉義市東區,05 2778801,嘉義市東區橧村里忠孝路３４０．３４２號,"婦產科,",23.4800663,120.4491054
3522011555,趙善楷耳鼻喉科診所,私立西醫診所,西醫醫務室,嘉義市東區,05 2759955,嘉義市東區新生路２３０號,"耳鼻喉科,",23.4839759,120.4608664
3522011564,黃崇銘診所,私立西醫診所,西醫專科診所,嘉義市東區,05 2777686,嘉義市東區新生路361號,"兒科,",23.4846039,120.4606538
3522011573,德珍婦產科診所,私立西醫診所,西醫專科診所,嘉義市東區,05 2755339,嘉義市東區吳鳳北路３３９號,"婦產科,",23.483235,120.4522805
3522011591,良如診所,私立西醫診所,西醫醫務室,嘉義市東區,05  2779463,嘉義市東區新生路782號1、2樓,"內科,",23.4960185,120.4535021
3522011617,吳長宗診所,私立西醫診所,西醫專科診所,嘉義市東區,05 239036,嘉義市東區光華路2之1號,"家庭醫學科,內科,",23.4767801,120.455594
3522011680,郭健軍皮膚科診所,私立西醫診所,西醫專科診所,嘉義市東區,05 2273836,嘉義市東區仁和里中山路２８４號,"皮膚科,",23.9808963,121.6063907
3522011699,何光哲小兒科診所,私立西醫診所,西醫專科診所,嘉義市東區,05 2766878,嘉義市東區新生路３０９號,,23.483037,120.4609637
3522012794,宏醫診所,私立西醫診所,西醫專科診所,嘉義市東區,2254868,嘉義市東區民族路309.311號,"內科,",23.4761837,120.4528966
3522012801,趙祥凱皮膚科診所,私立西醫診所,西醫專科診所,嘉義市東區,05 2246236,嘉義市東區興南里垂楊路209號,"皮膚科,",23.4742829,120.4559256
3522012838,信安診所,私立西醫診所,西醫專科診所,嘉義市東區,05-2785681,嘉義市東區民權路二七八號,"家庭醫學科,內科,",23.48288,120.4518454
3522012972,長鴻診所,私立西醫診所,西醫專科診所,嘉義市東區,05-2782113,嘉義市東區民權路322號,"家庭醫學科,",23.4823712,120.4502629
3522013004,吳國君診所,私立西醫診所,西醫專科診所,嘉義市東區,52283298,嘉義市東區吳鳳北路四三三號一樓,"家庭醫學科,外科,骨科,",23.4855295,120.4521245
3522013013,李培源聯合診所,私立西醫診所,西醫專科診所,嘉義市東區,05-2222075,嘉義市東區中山路175號,"內科,",23.4817227,120.4554746
3522013086,許小兒科診所,私立西醫診所,西醫專科診所,嘉義市東區,05-2280858,嘉義市東區和平路二十二號,"兒科,",23.474116,120.4579695
3522013095,林仙明診所,私立西醫診所,西醫專科診所,嘉義市東區,05-2770233,嘉義市東區大雅路二段599號,"內科,",23.477175,120.4670715
3522013102,郭俊鋐診所,私立西醫診所,西醫專科診所,嘉義市東區,05-2771893,嘉義市東區彌陀路二六二號,"內科,",23.4738357,120.4630438
3522013120,東門王耳鼻喉科診所,私立西醫診所,西醫專科診所,嘉義市東區,05-2276563,嘉義市東區公明路131號1樓,"耳鼻喉科,",23.480228,120.4562541
3522013139,立文小兒科診所,私立西醫診所,西醫專科診所,嘉義市東區,05-2766286,嘉義市東區新生路782號1、2樓,"兒科,",23.4960185,120.4535021
3522013166,許永福小兒科診所,私立西醫診所,西醫專科診所,嘉義市東區,05-2783058,嘉義市東區垂楊路46號,"兒科,",23.4749816,120.4599363
3522013184,傅林診所,私立西醫診所,西醫醫務室,嘉義市東區,05-2781900,嘉義市東區長竹里金龍街8號1樓,,23.4780159,120.4722685
3522013193,台大風尚皮膚科診所,私立西醫診所,西醫專科診所,嘉義市東區,05-2711711,嘉義市東區新生路612號1樓,"皮膚科,",23.4927825,120.457752
3522010236,潘內兒科診所,私立西醫診所,西醫專科診所,嘉義市東區,05 2284757,嘉義市東區公明路３５２號,"內科,兒科,",23.4799145,120.4522391
3522010254,蔡耳鼻喉科診所,私立西醫診所,西醫專科診所,嘉義市東區,05 2222602,嘉義市東區仁和里中山路２７０號,"家庭醫學科,耳鼻喉科,",23.9805326,121.6066685
3522010343,劉耳鼻喉科診所,私立西醫診所,西醫專科診所,嘉義市東區,05 2786915,嘉義市東區民權路３２２之２號,"耳鼻喉科,",23.4823712,120.4502629
3522010398,仁和診所,私立西醫診所,西醫醫務室,嘉義市東區,05 2782762,嘉義市東區吳鳳北路４２３號,"家庭醫學科,",23.4852026,120.4521738
3522010469,何義明內兒科診所,私立西醫診所,西醫專科診所,嘉義市東區,05 2226588,嘉義市東區文昌里文昌街１０９號,"內科,兒科,",24.2393406,120.5621484
3522010496,柯明裕家庭醫學科診所,私立西醫診所,西醫專科診所,嘉義市東區,05 2237578,嘉義市東區吳鳳南路１１號,"家庭醫學科,",23.4738411,120.4540293
3522010558,黃國榮內兒科診所,私立西醫診所,西醫專科診所,嘉義市東區,05 2224026,嘉義市東區公明路２８３號,"內科,兒科,",23.4797621,120.4517001
3522010585,順安診所,私立西醫診所,西醫專科診所,嘉義市東區,05 2276911,嘉義市東區公明路１９３號,"內科,兒科,",23.4800062,120.4543203
3522010647,林信義內兒科診所,私立西醫診所,西醫專科診所,嘉義市東區,05 2251025,嘉義市東區中正路３１３號,"內科,兒科,",23.4789558,120.451307
3522010683,明生內兒科診所,私立西醫診所,西醫專科診所,嘉義市東區,05 2398542,嘉義市東區吳鳳南路６０５號,"內科,兒科,",23.456018,120.459179
3522010692,黃銘模診所,私立西醫診所,西醫專科診所,嘉義市東區,05 2247873,嘉義市東區中正路３７４號,"家庭醫學科,內科,",23.4790717,120.4507833
3522010709,陳俊雄婦產科外科診所,私立西醫診所,西醫專科診所,嘉義市東區,05 2221506,嘉義市東區鎮南里民族路２４８號,"外科,婦產科,",23.4800663,120.4491054
3522010727,俊清外科診所,私立西醫診所,西醫專科診所,嘉義市東區,05 2258464,嘉義市東區興業東路２０７號,"外科,",23.469411,120.453847
3522010745,張家庭醫學科診所,私立西醫診所,西醫專科診所,嘉義市東區,05 2783208,嘉義市東區民權路９６之１號,"家庭醫學科,",23.4838266,120.4590574
3522010754,懷恩診所,私立西醫診所,西醫專科診所,嘉義市東區,05 2277711,嘉義市東區興中街１３７號,"神經科,精神科,",23.4803204,120.451093
3522010772,楊振榮內兒科診所,私立西醫診所,西醫專科診所,嘉義市東區,05 2223254,嘉義市東區東興里忠孝路１７８號,"內科,兒科,",23.4807485,120.454251
3522010852,福音聯合診所,私立西醫診所,西醫專科診所,嘉義市東區,05 2782036,嘉義市東區吳鳳北路340號,"家庭醫學科,復健科,",23.4830928,120.4523639
3522010861,鄭眼科診所,私立西醫診所,西醫專科診所,嘉義市東區,05 2226086,嘉義市東區吳鳳北路２３９號,"眼科,",23.4798784,120.4531403
3522010923,文祥小兒科診所,私立西醫診所,西醫專科診所,嘉義市東區,05 2770777,嘉義市東區民權路３００之４號,"家庭醫學科,兒科,",23.4825774,120.4513548
3522010950,華山診所,私立西醫診所,西醫專科診所,嘉義市東區,05 2248777,嘉義市東區吳鳳北路１５１號,"內科,兒科,",23.4771804,120.4534922
3522011019,陳文勝診所,私立西醫診所,西醫專科診所,嘉義市東區,05 2256789,嘉義市東區新開里垂揚路３３號,"內科,神經科,",23.47456,120.460443
3522011028,葉弘貴小兒科診所,私立西醫診所,西醫專科診所,嘉義市東區,05 2253863,嘉義市東區仁和里中山路２５３號,"兒科,",23.9784464,121.608052
3522011046,孫小兒科診所,私立西醫診所,西醫專科診所,嘉義市東區,05 2222829,嘉義市東區吳鳳北路２８９號,"兒科,",23.4813478,120.4528824
3522011144,旭豐診所,私立西醫診所,西醫醫務室,嘉義市東區,05 2302108,嘉義市東區吳鳳南路5 8 3號,,23.4718048,120.4545182
3522011171,宋思權診所,私立西醫診所,西醫專科診所,嘉義市東區,05 2286698,嘉義市東區吳鳳北路３０９號,"家庭醫學科,神經科,",23.4823412,120.4526023
3522011279,莊凱全小兒科診所,私立西醫診所,西醫專科診所,嘉義市東區,05 2769658,嘉義市東區民權路１０之1號,"兒科,",23.484367,120.465974
3522010209,德洋診所,私立西醫診所,西醫專科診所,嘉義市東區,05 2784903,嘉義市東區民權路１９０之１號,"外科,婦產科,",23.4833614,120.4554153
3522010012,侯耳鼻喉科診所,私立西醫診所,西醫專科診所,嘉義市東區,05 2222893,嘉義市東區公明路３０１號,"耳鼻喉科,",23.4797864,120.4512734
3522010030,蔡金火診所,私立西醫診所,西醫醫務室,嘉義市東區,05 2786788,嘉義市東區吳鳳北路３５１號,,23.4835154,120.4523293
3522010067,江昇洸診所,私立西醫診所,西醫專科診所,嘉義市東區,05 2258717,嘉義市東區民權路２７９之１號,"兒科,",23.4832343,120.4555885
3522022950,太和診所,私立西醫診所,西醫專科診所,嘉義市西區,05-2222856,嘉義市西區新榮路七五號一樓,"神經科,精神科,",23.4716622,120.444813
3522022987,人義診所,私立西醫診所,西醫醫務室,嘉義市西區,05-2368083,嘉義市西區新民路712號,,23.4685433,120.4402608
3522023028,蔡湯鎮眼科診所,私立西醫診所,西醫專科診所,嘉義市西區,05-2368019,嘉義市西區新民路653號,"眼科,",23.4670236,120.4400235
3522023037,正安診所,私立西醫診所,西醫專科診所,嘉義市西區,25-2865278,嘉義市西區興業西路342號1、３樓,"內科,",23.4677932,120.4379324
