機構代碼,機構名稱,權屬別,型態別,縣市鄉鎮,電話,地址,診療科別,經度,緯度
3743020129,阮馨慧牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣潮州鎮,08 7882248,屏東縣潮州鎮新生路３３號,,22.547871,120.5378949
3743020174,朝昇牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣潮州鎮,08 7890900,屏東縣潮州鎮朝昇路２３７之２號,,22.556887,120.542506
3743020183,潮州牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣潮州鎮,08 7886998,屏東縣潮州鎮清水路１１之１號,,22.5506137,120.5398727
3743020209,南一牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣潮州鎮,08 7889879,屏東縣潮州鎮長春路31號,,22.5451727,120.5379845
3743020218,潮州陳牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣潮州鎮,08 7882882,屏東縣潮州鎮朝昇路２７０號,,22.556308,120.540566
3743020227,羅德牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣潮州鎮,8.780221,屏東縣潮州鎮中山路１５５號,,22.54937,120.538213
3743021233,宏昇牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣潮州鎮,7808926,屏東縣潮州鎮興隆路119號,,22.5427808,120.5402657
3743021251,朱牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣潮州鎮,08-7881820,屏東縣潮州鎮延平路143號,,22.554851,120.540108
3743021260,錦祥牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣潮州鎮,08-7890686,屏東縣潮州鎮新生路十四號,,22.5472436,120.5376848
3743021279,祥慶牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣潮州鎮,08-7884515,屏東縣潮州鎮興隆路一三八號,,22.543755,120.540217
3743021288,王安牙醫診所,私立牙醫診所,牙醫診所,屏東縣潮州鎮,8.7880211,屏東縣潮州鎮中山路133號,,22.549294,120.539389
3743030045,新聯合牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣東港鎮,08 8321650,屏東縣東港鎮中山路２－１０號,,22.4658736,120.4522228
3743010374,富群牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08 7385125,屏東縣屏東市建豐路２９５號,,22.67679,120.501721
3743010409,黃朝滿牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08 7380324,屏東縣屏東市忠孝路146號,,22.6827339,120.4894532
3743010418,現代牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08 7321781,屏東縣屏東市中山路１３１－１號,,22.6822205,120.4843603
3743010427,信吉牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08 7326033,屏東縣屏東市柳州街８０號,,22.6725168,120.480813
3743010436,源明牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08 7660987,屏東縣屏東市林森路８９號,,22.6729278,120.4917439
3743010445,平正牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08 7224273,屏東縣屏東市林森路24號,,22.6708819,120.499712
3743010454,林雅俊牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08 7327103,屏東縣屏東市林森路６２號,,22.6727579,120.4931622
3743010490,平安牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08 7224501,屏東縣屏東市林森路２８－４號,,22.6712369,120.4986747
3743010507,陳伯甫牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08 7330975,屏東縣屏東市中正路１３９號,,22.6761708,120.4899694
3743010516,京大牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08 7331718,屏東縣屏東市信義路１２０－４號,,22.676791,120.4886832
3743010552,忠孝牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08 7558275,屏東縣屏東市大武路222號,,22.6588098,120.4732296
3743010598,大立牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08 7329628,屏東縣屏東市廣東路８43號,,22.6877401,120.4898898
3743010623,鄭牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08 7229168,屏東縣屏東市民生路49-16號,,22.662475,120.506504
3743010632,胡健華牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08 7373207,屏東縣屏東市中正路311號,,22.6843168,120.4934798
3743010650,富泉牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08 7334804,屏東縣屏東市廣東路1320號,,22.687456,120.479938
3743010712,民族牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08 7337957,屏東縣屏東市民族路305-5號1樓與305-3號1樓,,22.6708726,120.4810472
3743011737,許地春牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08-7343475,屏東縣屏東市忠孝路138-17號,,22.6814112,120.4891831
3743011817,優牙牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08-7345828,屏東縣屏東市勝利路潭墘里勝利路258-1號1樓,,22.6793566,120.4783089
3743011835,恆康牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,07-7342785,屏東縣屏東市廣東路904號,,22.6878239,120.4870945
3743011844,臻禾牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08-7237129,屏東縣屏東市民和路80號,,22.669579,120.4974
3743011862,千鼎牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08-7370707,屏東縣屏東市華正路12號2樓,,22.6870147,120.5033362
3743011880,呈霖牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08-7343366,屏東縣屏東市自由路675號,,22.682912,120.480461
3743011906,潤生牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08-7366707,屏東縣屏東市大連路15-5號,,22.6834438,120.5072813
3743030054,張道瑜牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣東港鎮,08 8323439,屏東縣東港鎮中正路２５８號,,22.4699977,120.452579
3743030063,蔡牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣東港鎮,08 8352711,屏東縣東港鎮新勝里光復路二段５９號,,22.4676987,120.4536155
3743030072,和春牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣東港鎮,08 8332242,屏東縣東港鎮新勝街109號,,22.4682257,120.4514481
3743030081,健銘牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣東港鎮,08 8324439,屏東縣東港鎮中山路１２７之２號,,22.4677197,120.4480528
3743031104,林昭元牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣東港鎮,08-8310265,屏東縣東港鎮新勝街170號,,22.4675114,120.4524759
3743031113,明昌牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣東港鎮,08-8311328,屏東縣東港鎮中正路233號,,22.4699227,120.4518507
3743031122,安信牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣東港鎮,08. 8339342,屏東縣東港鎮中山路16鄰1-9號,,22.4659238,120.452133
3743040032,頂好牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣恆春鎮,08 8897393,屏東縣恆春鎮新興路８６號,,22.005357,120.744526
3743040050,大仁牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣恆春鎮,08 8898190,屏東縣恆春鎮中正路１５４號,,22.0048707,120.7441543
3743041084,上佑牙醫診所,私立牙醫診所,牙醫診所,屏東縣恆春鎮,08-8882766,屏東縣恆春鎮北門路39巷6號,,22.0041279,120.746696
3743050029,永吉牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣萬丹鄉,08 7771208,屏東縣萬丹鄉萬丹路一段353號,,22.5912564,120.4890088
3743050038,張信生牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣萬丹鄉,08 7773740,屏東縣萬丹鄉萬全村萬丹路一段四一O號,,22.584894,120.488901
3743051062,維美牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣萬丹鄉,07-7770078,屏東縣萬丹鄉萬後村萬壽路二段249號,,22.5869254,120.488157
3743051071,伍牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣萬丹鄉,08-7070520,屏東縣萬丹鄉社皮村社皮路二段590號,,22.615545,120.4680385
3743051106,陽明牙醫診所,私立牙醫診所,牙醫診所,屏東縣萬丹鄉,08-7764877,屏東縣萬丹鄉萬丹路一段372號,,22.5908582,120.4890684
3743060061,長興牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣長治鄉,08 7364367,屏東縣長治鄉復興路１０號,,22.6767644,120.5314823
3743061102,繁隆牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣長治鄉,08-7625886,屏東縣長治鄉中山路70號,,22.709233,120.576475
3743061139,幸福牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣長治鄉,8.7212641,屏東縣長治鄉瑞源路35號,,22.6678441,120.510564
3743070012,麟洛牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣麟洛鄉,08 7231380,屏東縣麟洛鄉中山路３４５號,,22.6503302,120.5268983
3743070021,鵬皓牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣麟洛鄉,08 7237751,屏東縣麟洛鄉麟蹄村仁愛街２２號,,22.6510673,120.5254111
3743090014,五福牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣里港鄉,08 7752071,屏東縣里港鄉中山路６７號,,22.778108,120.494189
3743090023,九如牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣里港鄉,08 7750956,屏東縣里港鄉里港路８２號,,22.7755041,120.4953475
3743090032,健元牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣里港鄉,08 7757180,屏東縣里港鄉春林村里港路15、17號,,22.7771907,120.497045
3743011924,大衛牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08-7380349,屏東縣屏東市豐田里建豐路229號,,22.6762492,120.5038002
3743100024,大統牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣鹽埔鄉,08 7937838,屏東縣鹽埔鄉鹽中村勝利路４１－３號,,22.7556267,120.5734377
3743010025,泰楠牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08 7327218,屏東縣屏東市桂林街２３號,,22.671516,120.483864
3743010034,仁愛牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08 7223504,屏東縣屏東市民享路２３號,,22.6718979,120.4983441
3743010052,葉牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08 7236027,屏東縣屏東市廣東路１９７－１號,,22.675953,120.5003903
3743010070,金山牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08 7224889,屏東縣屏東市自立路２５０號,,22.675047,120.497492
3743010089,王牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08 7325654,屏東縣屏東市福建路７６號,,22.6722695,120.4914811
3743010105,豐瑞牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08 7365371,屏東縣屏東市仁愛路187號.189號,,22.6831497,120.497791
3743010114,趙文琛牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08 7661907,屏東縣屏東市博愛路２５７號,,22.680179,120.481189
3743010123,蔡尚義牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08 7385362,屏東縣屏東市自由路４１８號,,22.6820635,120.4936333
3743010141,葉君宇牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08 7365130,屏東縣屏東市中正路５０４號,,22.6852613,120.4949232
3743010150,吳牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08 7333887,屏東縣屏東市中山路３６號,,22.671635,120.48651
3743010169,董誠哲牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08 7223961,屏東縣屏東市民生路１４６號,,22.6688297,120.4958046
3743010203,大眾牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08 7323602,屏東縣屏東市民生路２９２－１號,,22.670829,120.49042
3743010230,惠豐牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08 7325303,屏東縣屏東市民族路２49號,,22.6705899,120.4835125
3743010258,仁友牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08 7228081,屏東縣屏東市廣東路１４０號,,22.6740288,120.5000634
3743010267,明成牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08 7333903,屏東縣屏東市杭州街４３號,,22.6721806,120.4908173
3743010276,梁牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08 7232166,屏東縣屏東市廣東路４５－１號,,22.67042,120.498598
3743010301,三和牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08 7320467,屏東縣屏東市公園路19-3號,,22.6735756,120.4927273
3743010310,新欣牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08 7375376,屏東縣屏東市廣東路６８６號,,22.6855237,120.4965007
3743010356,標緻牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08 7323101,屏東縣屏東市中華路５１號,,22.6724927,120.4898958
3743010365,民生牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08 -7373329,屏東縣屏東市廣東路540-3號,,22.6824508,120.4997334
3543240538,安康診所,私立西醫診所,西醫診所,屏東縣滿州鄉,0932632158..08.8801928,屏東縣滿州鄉中山路40號,"家庭醫學科,",22.0194704,120.8384629
3543250025,郭仲義診所,私立西醫診所,西醫醫務室,屏東縣枋山鄉,08 8770129,屏東縣枋山鄉善餘村德隆路３５號,,22.188527,120.691389
3543251139,楓港診所,私立西醫診所,西醫醫務室,屏東縣枋山鄉,08-8771145   0922592160,屏東縣枋山鄉德隆路137號,,22.1941939,120.691734
3543261064,宋金峰家庭醫學科診所,私立西醫診所,西醫醫務室,屏東縣三地門鄉,08-7964993,屏東縣三地門鄉民族巷52號,"家庭醫學科,",22.8167974,120.640279
3543280014,三和診所,私立西醫診所,西醫醫務室,屏東縣瑪家鄉,08 7994327,屏東縣瑪家鄉三和村三和巷１３號,"家庭醫學科,",22.692866,120.5955315
3543281048,瑪家診所,私立西醫診所,西醫醫務室,屏東縣瑪家鄉,08-7690667(H)7993188(O),屏東縣瑪家鄉三和村美圍巷41號,,22.701422,120.604168
3543281075,家禾聯合診所,私立西醫診所,西醫專科診所,屏東縣瑪家鄉,07-7619679(H)08-7994138,屏東縣瑪家鄉三和村5鄰三和2之1-2號,"家庭醫學科,外科,",22.701422,120.604168
3543281100,重仁診所,私立西醫診所,西醫專科診所,屏東縣瑪家鄉,87995959,屏東縣瑪家鄉三和村美園巷90號,"內科,",22.701422,120.604168
3543281146,聖和診所,私立西醫診所,西醫醫務室,屏東縣瑪家鄉,0925355353 08-7995353,屏東縣瑪家鄉三和村美園巷45號,,22.701422,120.604168
3543290510,葉明勳診所,私立西醫診所,西醫診所,屏東縣泰武鄉,08-7830887,屏東縣泰武鄉武潭村潭北巷135之1號,"家庭醫學科,",22.5780034,120.6354182
3543290529,林正棟診所,私立西醫診所,西醫醫務室,屏東縣泰武鄉,918326480,屏東縣泰武鄉佳平村53號,,22.5914782,120.6295284
3543300011,王福祥診所,私立西醫診所,西醫診所,屏東縣來義鄉,08 7851859,屏東縣來義鄉古樓村中正路１３４號,,22.5263354,120.6297254
3543310035,天成診所,私立西醫診所,西醫醫務室,屏東縣春日鄉,08 8792032,屏東縣春日鄉七佳村自強一路１６號,,22.4277618,120.6267126
3543310053,楊樂濱診所,私立西醫診所,西醫診所,屏東縣春日鄉,08 8787856,屏東縣春日鄉春日村春日路２號,"家庭醫學科,兒科,",22.3699003,120.623412
3543311069,文彬立安診所,私立西醫診所,西醫醫務室,屏東縣春日鄉,08-8782658   08-8710578,屏東縣春日鄉春日村24號,,22.3697079,120.6237172
3543311103,七佳診所,私立西醫診所,西醫診所,屏東縣春日鄉,08. 8792093,屏東縣春日鄉自強一路1號,,22.4277618,120.6267126
3543181105,長領診所,私立西醫診所,西醫診所,屏東縣崁頂鄉,8.8631083,屏東縣崁頂鄉大庭路19之3號,"家庭醫學科,",22.535881,120.506598
3543190088,重明眼科診所,私立西醫診所,西醫專科診所,屏東縣林邊鄉,8.8755957,屏東縣林邊鄉中林村中山路１３２號,"眼科,",22.4337058,120.5159589
3543190104,許漢明診所,私立西醫診所,西醫診所,屏東縣林邊鄉,08 8756866,屏東縣林邊鄉中山路226號,,22.435396,120.5141771
3543190113,宏安內科小兒科診所,私立西醫診所,西醫專科診所,屏東縣林邊鄉,08 8752728,屏東縣林邊鄉中林路１１４號,"內科,兒科,",22.4344252,120.517919
3543190122,陳永惠診所,私立西醫診所,西醫醫務室,屏東縣林邊鄉,08 8752078,屏東縣林邊鄉永樂村美華路３５－１號,,22.435115,120.51612
3543190177,邱診所,私立西醫診所,西醫診所,屏東縣林邊鄉,08 8758438,屏東縣林邊鄉永樂村中山路234之1號,"家庭醫學科,",22.4355536,120.5140471
3543190186,鄭耳鼻喉科診所,私立西醫診所,西醫專科診所,屏東縣林邊鄉,08 8751900,屏東縣林邊鄉永樂村中山路１８４號,"耳鼻喉科,",22.4346719,120.5149734
