機構代碼,機構名稱,權屬別,型態別,縣市鄉鎮,電話,地址,診療科別,經度,緯度
3841201066,黃玉春中醫診所,私立中醫診所,中醫診所,臺南市新市區,06-5995993,臺南市新市區新和里光華街103號,,23.0759809,120.2959128
3841201084,勝義中醫診所,私立中醫診所,中醫診所,臺南市新市區,06-5896165,臺南市新市區新和里忠孝街158號,,23.0746912,120.294574
3821041519,家林中醫診所,私立中醫診所,中醫一般診所,臺南市北區,2806599,臺南市北區大港里中華北路１段151號,,23.0100118,120.1851277
3821041528,王清吉中醫診所,私立中醫診所,中醫一般診所,臺南市北區,2817738,臺南市北區六甲里公園路591之43號,,23.0130871,120.2115932
3821041537,林瑞豐中醫診所,私立中醫診所,中醫一般診所,臺南市北區,2212186,臺南市北區和順里公園南路332號,,23.0028479,120.2032082
3821041555,國泰中醫診所,私立中醫診所,中醫一般診所,臺南市北區,2582995,臺南市北區大和里文賢路777號1樓,,23.0156359,120.1934395
3821041564,福生中醫診所,私立中醫診所,中醫一般診所,臺南市北區,2243662,臺南市北區裕民里金華路５段16號,,23.0019901,120.196432
3821041582,余佑堂中醫診所,私立中醫診所,中醫一般診所,臺南市北區,(06)2516977 . 2516997,臺南市北區成德里和緯路二段 237.239號,,23.0122728,120.2046869
3821041644,六桂堂中醫診所,私立中醫診所,中醫一般診所,臺南市北區,(06)2515336,臺南市北區正覺里公園路599~4號一樓,,23.0144144,120.2126292
3821041671,慈聲中醫診所,私立中醫診所,中醫一般診所,臺南市北區,06-2597210,臺南市北區文成里文賢1路115號1樓,,23.0067397,120.1961104
3821041699,陳天助中醫診所,私立中醫診所,中醫一般診所,臺南市北區,06-3501370,臺南市北區文元里海安路３段755號1樓,,23.0127655,120.2001624
3821041724,沈嘉彬中醫診所,私立中醫診所,中醫診所,臺南市北區,06-2810119,臺南市北區成德里文成三路245號1樓,,23.0164225,120.20347
3821041742,朝順中醫診所,私立中醫診所,中醫診所,臺南市北區,06-2507158,臺南市北區文成里文賢路606號1樓,,23.0088764,120.1939219
3821041751,湯燕雪中醫診所,私立中醫診所,中醫診所,臺南市北區,06-2508571,臺南市北區文元里和緯路3段182號1樓,,23.011146,120.1991649
3821050063,瑞成中醫診所,私立中醫診所,中醫一般診所,臺南市中西區,06 2238698,臺南市中西區赤嵌里忠義路２段１７６號,,22.9964855,120.2042503
3821050081,立德婦內科中醫診所,私立中醫診所,中醫專科診所,臺南市中西區,06 2281627,臺南市中西區永福里民權路２段２０７號,,22.995185,120.202012
3821050170,養原中醫診所,私立中醫診所,中醫一般診所,臺南市中西區,06-2149365,臺南市中西區仙草里府瑋街６８號,,22.9840241,120.198279
3821050205,忠山內科傷科中醫診所,私立中醫診所,中醫專科診所,臺南市中西區,06 2244604,臺南市中西區福安里永福路２段２５號,,22.9907594,120.2003801
3821050214,吉祥中醫診所,私立中醫診所,中醫一般診所,臺南市中西區,06 2290203,臺南市中西區永福里民權路２段１６５號,,22.99492,120.2027596
3821050376,茂松傷科中醫診所,私立中醫診所,中醫專科診所,臺南市中西區,06 2237277,臺南市中西區公正里民族路２段75號,,22.9944161,120.2092524
3821050410,鄭守柔中醫診所,私立中醫診所,中醫一般診所,臺南市中西區,06-2139322,臺南市中西區法華里慶中街二號,,22.9817291,120.205703
3821011815,陳皇志中醫診所,私立中醫診所,中醫一般診所,臺南市東區,06-2675110,臺南市東區崇明里崇明路722號1樓,,22.9680917,120.2255652
3821011860,德全中醫診所,私立中醫診所,中醫一般診所,臺南市東區,2670569、2671598、3366078,臺南市東區崇成里崇德路680號1~2樓,,22.9671848,120.227414
3821011897,懷安堂中醫診所,私立中醫診所,中醫診所,臺南市東區,06-2008769,臺南市東區東光里凱旋路33號1樓,,22.9928221,120.230502
3821011913,慈惠中醫診所,私立中醫診所,中醫診所,臺南市東區,06-3311988,臺南市東區文聖里裕信路298號1樓,,22.9805456,120.2451416
3821011922,執善中醫診所,私立中醫診所,中醫診所,臺南市東區,06-3368208,臺南市東區崇善里崇善路539號1-2樓,,22.9616682,120.2365151
3821011959,震暘堂中醫診所,私立中醫診所,中醫診所,臺南市東區,06-2602560,臺南市東區和平里文化路67號1、2樓,,22.9768684,120.2304022
3821020010,蔡宗熹中醫診所,私立中醫診所,中醫一般診所,臺南市南區,06 2651158,臺南市南區田寮里西門路１段３２９號,,22.9776155,120.1974961
3821020029,保元堂中醫診所,私立中醫診所,中醫一般診所,臺南市南區,06 2288969,臺南市南區廣州里金華路２段２９８號,,22.9826492,120.1917663
3821020109,黃水吉內科中醫診所,私立中醫診所,中醫一般診所,臺南市南區,06 2235337,臺南市南區廣州里福吉路７５號,,22.9819281,120.193522
3821020136,宏明中醫診所,私立中醫診所,中醫一般診所,臺南市南區,06 2616205,臺南市南區田寮里新興路３６３號,,22.9752811,120.191553
3821020181,慶仁中醫診所,私立中醫診所,中醫專科診所,臺南市南區,06 2901806,臺南市南區大恩里國民路１３２號,,22.9676427,120.212687
3821020234,金禾堂中醫診所,私立中醫診所,中醫一般診所,臺南市南區,06 2658869,臺南市南區文華里文南路３４６之１號,,22.9879286,120.1903312
3821020243,范姜皓亮中醫診所,私立中醫診所,中醫一般診所,臺南市南區,06 2630587,臺南市南區文華里金華路２段337號1F,,22.985667,120.1914489
3821020261,胡智能中醫診所,私立中醫診所,中醫一般診所,臺南市南區,06 2110128,臺南市南區廣州里金華路２段３５４號,,22.9841353,120.1918536
3821021286,謝昆紘中醫診所,私立中醫診所,中醫一般診所,臺南市南區,2914208,臺南市南區日新里新興路453號,,22.974954,120.1893703
3821021320,仲春堂中醫診所,私立中醫診所,中醫一般診所,臺南市南區,06-2657389,臺南市南區田寮里大成路２段44號,,22.9750613,120.1963988
3821021357,回春中醫診所,私立中醫診所,中醫一般診所,臺南市南區,06-2917440,臺南市南區郡南里新都路455號1樓,,22.9671076,120.1928468
3821021384,自然中醫診所,私立中醫診所,中醫診所,臺南市南區,06-2150666,臺南市南區新生里大同路２段112巷1號1樓,,22.9797448,120.2123806
3821021400,賴中醫診所,私立中醫診所,中醫診所,臺南市南區,06-2650808,臺南市南區明興里永興４街45號1樓,,22.964334,120.191946
3821030098,建安中醫診所,私立中醫診所,中醫一般診所,臺南市中西區,06 2251707,臺南市中西區民主里保安路１５４號,,22.9909371,120.1937427
3821030132,陳金泉中醫診所,私立中醫診所,中醫一般診所,臺南市中西區,06 2244246,臺南市中西區協和里民族路３段266號,,23.0002645,120.1928624
3821031175,妙心中醫診所,私立中醫診所,中醫一般診所,臺南市中西區,06-2507807,臺南市中西區西賢里西賢１街57巷2號,,23.0006609,120.1773517
3821031219,聖恩中醫診所,私立中醫診所,中醫一般診所,臺南市中西區,2268787,臺南市中西區三合里成功路441號一樓,,23.000839,120.196844
3821031264,真善美中醫診所,私立中醫診所,中醫一般診所,臺南市中西區,06-2212580,臺南市中西區協合里臨安路１段210號1樓,,23.0014044,120.1937148
3821031273,上品堂中醫診所,私立中醫診所,中醫診所,臺南市中西區,06-2257108,臺南市中西區青年里青年路127號1樓,,22.992064,120.2088279
3821040021,建壽中醫診所,私立中醫診所,中醫一般診所,臺南市北區,06 2224305,臺南市北區裕民里臨安路２段２０號,,23.0022429,120.1957534
3821040085,生原中醫診所,私立中醫診所,中醫一般診所,臺南市北區,06 2512034,臺南市北區正風里公園路８７８號,,23.0141311,120.2127415
3821010014,仁安內科中醫診所,私立中醫診所,中醫專科診所,臺南市東區,06 2344205,臺南市東區東明里東寧路２３５號,,22.9906661,120.2266481
3821010032,慧安內科婦科中醫診所,私立中醫診所,中醫專科診所,臺南市東區,06 2370823,臺南市東區裕農里裕農路１０３號,,22.9862991,120.2274614
3821010041,道元內婦科中醫診所,私立中醫診所,中醫專科診所,臺南市東區,06-2155557,臺南市東區大福里大同路2段３４３號,,22.973476,120.214856
3821010050,六安堂內科中醫診所,私立中醫診所,中醫專科診所,臺南市東區,06-2340665,臺南市東區東門里東榮街54號,,22.9897886,120.2151596
3821010112,周國恩中醫診所,私立中醫診所,中醫一般診所,臺南市東區,06 2385035,臺南市東區裕農里裕農路３１９號,,22.9869606,120.2289656
3821010130,良青中醫診所,私立中醫診所,中醫一般診所,臺南市東區,06 2670049,臺南市東區忠孝里崇明路６８號,,22.9806196,120.216746
3821010158,陳德森內傷科中醫診所,私立中醫診所,中醫專科診所,臺南市東區,06 2603276,臺南市東區德光里林森路１段１９２號,,22.982074,120.216623
3821010176,賴金蓉中醫診所,私立中醫診所,中醫一般診所,臺南市東區,06 2340880,臺南市東區後甲里裕農路６４１號,,22.988798,120.235997
3821010256,黃修傑中醫診所,私立中醫診所,中醫一般診所,臺南市東區,06 2901455,臺南市東區崇德里崇德路５１８號,,22.973337,120.227332
3821010283,崇德中醫診所,私立中醫診所,中醫一般診所,臺南市東區,06 2890421,臺南市東區崇文里崇德１７街７１號,,22.967037,120.229189
3821010336,育德中醫診所,私立中醫診所,中醫一般診所,臺南市東區,06 2695597,臺南市東區東智里崇德３４街３０號,,22.9609119,120.2288105
3821010354,天仁中醫診所,私立中醫診所,中醫一般診所,臺南市東區,06-2903645,臺南市東區復興里富農街１段２３０號,,22.982804,120.23521
3821010381,鴻安中醫診所,私立中醫診所,中醫一般診所,臺南市東區,06 2907578,臺南市東區崇成里崇德路606號1樓,,22.9709882,120.2273753
3821010470,天一中醫聯合診所,私立中醫診所,中醫一般診所,臺南市東區,06 2083935,臺南市東區崇信里東門路二段332之2號1樓,,22.9836712,120.2258567
3821010498,聖達中醫診所,私立中醫診所,中醫一般診所,臺南市東區,06 2351141,臺南市東區後甲里建東街４１號,,22.9902804,120.2369487
3821010514,馮榮陞中醫診所,私立中醫診所,中醫一般診所,臺南市東區,06 2384138,臺南市東區崇誨里林森路２段214號1樓,,22.9900181,120.224414
3821010523,吳建興中醫診所,私立中醫診所,中醫一般診所,臺南市東區,06 2343996,臺南市東區東安里東門路２段５７號,,22.9861884,120.2206023
3821010532,吉泰中醫診所,私立中醫診所,中醫一般診所,臺南市東區,06 2898742,臺南市東區崇德里崇明路443號,,22.973319,120.2244305
3821011600,高堂中醫診所,私立中醫診所,中醫一般診所,臺南市東區,2146969,臺南市東區路東里大同路2段89號,,22.9793171,120.2131175
3821011619,陳得財中醫診所,私立中醫診所,中醫一般診所,臺南市東區,06-3316869,臺南市東區文聖里裕文路323號1樓,,22.9824515,120.2467425
3821011682,觀音中醫診所,私立中醫診所,中醫一般診所,臺南市東區,3364330,臺南市東區虎尾里東門路３段205號1樓,,22.9772451,120.2349272
3821011708,永豪中醫診所,私立中醫診所,中醫一般診所,臺南市東區,2608528,臺南市東區自強里富農街１段191巷4號,,22.9828828,120.2346672
3821011735,奇德中醫診所,私立中醫診所,中醫一般診所,臺南市東區,2890162,臺南市東區崇成里崇德路633號,,22.971072,120.227749
3821050509,林茂宗中醫診所,私立中醫診所,中醫一般診所,臺南市中西區,06 2253807,臺南市中西區福安里西門路２段６４號,,22.9918689,120.198468
3821051515,東春中醫診所,私立中醫診所,中醫一般診所,臺南市中西區,2143456,臺南市中西區仙草里健康路1段416號1樓,,22.9816541,120.1980753
3821060014,德和中醫診所,私立中醫診所,中醫一般診所,臺南市安南區,06 2560007,臺南市安南區安東里安和路１段３８２號,,23.0339443,120.2129068
3821060023,慧春中醫診所,私立中醫診所,中醫一般診所,臺南市安南區,06 2595832,臺南市安南區海佃里海佃路１段１69號,,23.0236776,120.1915073
3821060041,慶和中醫診所,私立中醫診所,中醫一般診所,臺南市安南區,06 2562230,臺南市安南區安西里安和路１段１５９巷１０２號,,23.0308092,120.2114768
3821060069,強生中醫診所,私立中醫診所,中醫一般診所,臺南市安南區,06 3552410,臺南市安南區州南里安和路４段４５０號,,23.0600506,120.2187413
3821060078,長和中醫診所,私立中醫診所,中醫一般診所,臺南市安南區,06 2560964,臺南市安南區州南里安和路４段５５６號,,23.0620318,120.2187349
3821060096,慶安中醫診所,私立中醫診所,中醫一般診所,臺南市安南區,06-3557737,臺南市安南區州南里安和路５段４４號,,23.0641323,120.2185982
3821060103,大漢士中醫診所,私立中醫診所,中醫一般診所,臺南市安南區,06 2477185,臺南市安南區溪心里海佃路２段７７２號,,23.0458702,120.1850192
3821060167,德州中醫診所,私立中醫診所,中醫一般診所,臺南市安南區,06 2832118,臺南市安南區溪北里安和路１段127號,,23.028588,120.214059
3821060238,吉原內婦科中醫診所,私立中醫診所,中醫一般診所,臺南市安南區,06 2457686,臺南市安南區梅花里安中路１段７５９號,,23.0435711,120.194208
3821061244,王育才中醫診所,私立中醫診所,中醫一般診所,臺南市安南區,2567092,臺南市安南區淵中里安中路４段57號,,23.0498209,120.1724904
3821061333,周良渝中醫診所,私立中醫診所,中醫一般診所,臺南市安南區,(06)2455067,臺南市安南區安東里安和路１段170號,,23.0299461,120.213627
3821061388,安和中醫診所,私立中醫診所,中醫一般診所,臺南市安南區,06-3564343,臺南市安南區州北里安和路５段212號1樓,,23.0669609,120.217473
3821061397,順泰中醫診所,私立中醫診所,中醫一般診所,臺南市安南區,06-2800668,臺南市安南區溪墘里海佃路１段158巷27號1樓,,23.0244546,120.1926756
3821061404,海佃中醫診所,私立中醫診所,中醫一般診所,臺南市安南區,,臺南市安南區溪墘里海佃路１段16、18號1樓,,23.0205931,120.19251
3821061413,健庭中醫診所,私立中醫診所,中醫診所,臺南市安南區,06-2453288,臺南市安南區鳳凰里安中路１段562號1樓,,23.0400062,120.2009769
3821070074,安慶中醫診所,私立中醫診所,中醫一般診所,臺南市安平區,06 2249372,臺南市安平區平安里民權路四段２１號,,22.9989055,120.1858692
3821071099,長仁堂中醫診所,私立中醫診所,中醫診所,臺南市安平區,,臺南市安平區怡平里永華路２段468號1樓,,22.9906222,120.1764172
3821071106,慶平中醫診所,私立中醫診所,中醫診所,臺南市安平區,06-2938915,臺南市安平區怡平里慶平路237號1樓,,22.9968357,120.1774364
3821071115,大現代中醫診所,私立中醫診所,中醫診所,臺南市安平區,06-2955796,臺南市安平區怡平里華平路412號1樓,,22.9910983,120.1750967
3821040129,一心中醫診所,私立中醫診所,中醫一般診所,臺南市北區,06 2522729,臺南市北區延平里公園路６８４號,,23.0083499,120.2101955
3821040389,得安中醫診所,私立中醫診所,中醫一般診所,臺南市北區,06 2097973,臺南市北區國興里開元路３３６號,,23.0094405,120.2238994
3821041466,秉聖中醫診所,私立中醫診所,中醫一般診所,臺南市北區,,臺南市北區正覺里西門路４段602號,,23.0185138,120.2127898
3821041484,承德中醫診所,私立中醫診所,中醫一般診所,臺南市北區,3588792,臺南市北區文成里文賢路540號,,23.0075441,120.1937483
3821041493,駿安中醫診所,私立中醫診所,中醫一般診所,臺南市北區,2807708,臺南市北區和順里臨安路２段153號,,23.0033802,120.1980936
3821041500,主恩中醫診所,私立中醫診所,中醫一般診所,臺南市北區,2750299,臺南市北區振興里開元路182號,,23.0071955,120.2201708
3841230030,杉源中醫診所,私立中醫診所,中醫一般診所,臺南市玉井區,06 5742881,臺南市玉井區玉田里中華路１０８－２號,,23.1225124,120.4635353
3841230049,振春中醫診所,私立中醫診所,中醫一般診所,臺南市玉井區,06 5742173,臺南市玉井區玉井里中正路７２號,,23.1242917,120.4610904
3841231055,昭穎中醫診所,私立中醫診所,中醫診所,臺南市玉井區,06-5746555,臺南市玉井區玉田里中華路235號,,23.1209135,120.465444
3841250014,義安中醫診所,私立中醫診所,中醫一般診所,臺南市南化區,06 5771136,臺南市南化區南化里１４５號,,23.0426147,120.478965
3841270025,仁壽堂中醫診所,私立中醫診所,中醫一般診所,臺南市仁德區,06 2794137,臺南市仁德區後壁里中正路二段３２３號,,22.9510197,120.2514548
3841270034,天安中醫診所,私立中醫診所,中醫一般診所,臺南市仁德區,06 2701804,臺南市仁德區仁義里中山路３５３號,,22.9707302,120.2582852
3841271086,見安中醫診所,私立中醫診所,中醫一般診所,臺南市仁德區,06-2493711,臺南市仁德區仁義里中正路三段16號,,22.9720442,120.2519371
3841271120,富源中醫診所,私立中醫診所,中醫一般診所,臺南市仁德區,06-2493936,臺南市仁德區新田里中正路二段四八０號,,22.9445121,120.2502763
3841280049,仁安堂中醫診所,私立中醫診所,中醫一般診所,臺南市歸仁區,06 2394391,臺南市歸仁區南保里文化街三段２６號,,22.970935,120.2874936
3841280058,仁和堂中醫診所,私立中醫診所,中醫一般診所,臺南市歸仁區,06 2396399,臺南市歸仁區後市里中山路二段２１９號,,22.9672266,120.2892506
3841281108,安德中醫診所,私立中醫診所,中醫一般診所,臺南市歸仁區,06-3301006,臺南市歸仁區後市里中山路二段195號,,22.9671708,120.2898308
3841290045,現代中醫診所,私立中醫診所,中醫一般診所,臺南市關廟區,06 5953714,臺南市關廟區松腳里四維街１０８號,,22.9568566,120.3357661
3841310024,慶長春中醫診所,私立中醫診所,中醫一般診所,臺南市永康區,06 2015107,臺南市永康區網寮里文化路128巷7號,,23.0149834,120.2540677
3841310051,陳義雄中醫診所,私立中醫診所,中醫一般診所,臺南市永康區,06 2326258,臺南市永康區龍潭里龍橋街２０號,,23.034778,120.266927
3841310097,眾生堂中醫診所,私立中醫診所,中醫一般診所,臺南市永康區,06-2723131,臺南市永康區崑山里崑山村大仁街46號,,23.0005202,120.2568126
3841310122,鎮安堂中醫診所,私立中醫診所,中醫一般診所,臺南市永康區,06 2013036,臺南市永康區大橋里大橋一街１１１號,,23.0179491,120.2292588
3841310177,育慧中醫診所,私立中醫診所,中醫一般診所,臺南市永康區,06-2016008,臺南市永康區永康里永康街一三三號,,23.0240049,120.2565613
3841310211,李弘仁中醫診所,私立中醫診所,中醫一般診所,臺南市永康區,06-3021459,臺南市永康區中華西街２號,,23.01563,120.225808
3841010010,易惠民中醫診所,私立中醫診所,中醫一般診所,臺南市新營區,06 6326287,臺南市新營區民權里博愛街５２號,,23.304284,120.313734
3841010083,陳永順中醫診所,私立中醫診所,中醫一般診所,臺南市新營區,06 6327258,臺南市新營區永生里康樂街２８號,,23.3018964,120.3149039
3841010190,大大中醫診所,私立中醫診所,中醫一般診所,臺南市新營區,06 6355066,臺南市新營區中營里新進路４７號,,23.305287,120.3215762
3841010243,祐聖中醫診所,私立中醫診所,中醫一般診所,臺南市新營區,06 6337826,臺南市新營區大宏里大同路四三之一六號,,23.3106687,120.3223424
3841010252,芳國中醫診所,私立中醫診所,中醫一般診所,臺南市新營區,06-6375567,臺南市新營區忠政里中正路二七之七號,,23.311945,120.316608
3841011286,朝和中醫診所,私立中醫診所,中醫一般診所,臺南市新營區,06-6371181,臺南市新營區民權里民治路四一號,,23.310519,120.313597
3841011302,正堂中醫診所,私立中醫診所,中醫一般診所,臺南市新營區,06-6565199,臺南市新營區民生里公園路1段176號1樓,,23.3056071,120.3064807
3841011311,德林中醫診所,私立中醫診所,中醫一般診所,臺南市新營區,06-6593899,臺南市新營區新南里民治路348號1樓,,23.3059644,120.30321
3841011339,優之堡中醫診所,私立中醫診所,中醫一般診所,臺南市新營區,06-6331241,臺南市新營區民生里復興路182-1號,,23.302508,120.313332
3841021059,宏德中醫診所,私立中醫診所,中醫一般診所,臺南市鹽水區,06-6531636,臺南市鹽水區岸內里朝琴路155號,,23.3235643,120.2723613
3841030012,明德中醫診所,私立中醫診所,中醫一般診所,臺南市白河區,06 6831787,臺南市白河區永安里國泰路１０４號,,23.348103,120.413266
3841040036,昭清中醫診所,私立中醫診所,中醫一般診所,臺南市麻豆區,06 5724413,臺南市麻豆區穀興里中山路４２號,,23.1838417,120.2469542
3841040054,聖惠中醫診所,私立中醫診所,中醫一般診所,臺南市麻豆區,06 5710168,臺南市麻豆區?江里民權路４３號之２,,23.1763401,120.2397336
3841040063,廣祐中醫診所,私立中醫診所,中醫一般診所,臺南市麻豆區,06 5729189,臺南市麻豆區東角里民生路４－７號,,23.1842139,120.253151
3841041088,慧安中醫診所,私立中醫診所,中醫一般診所,臺南市麻豆區,06-5715719,臺南市麻豆區東角里興中路184-1號,,23.183554,120.254309
3841041097,德昌中醫聯合診所,私立中醫診所,中醫一般診所,臺南市麻豆區,06-5722367,臺南市麻豆區穀興里三民路一之四號,,23.1833747,120.2457338
3841050041,陳奇聲中醫診所,私立中醫診所,中醫一般診所,臺南市佳里區,06 7224591,臺南市佳里區東寧里文化路１５０號,,23.1633684,120.1789214
3841050050,順正中醫診所,私立中醫診所,中醫一般診所,臺南市佳里區,06 7213597,臺南市佳里區鎮山里中山路32-1號,,23.1548306,120.1781239
3841051066,許峰城中醫診所,私立中醫診所,中醫一般診所,臺南市佳里區,06-7222286,臺南市佳里區建南里中山路19號,,23.154683,120.177896
3841051100,隆豐中醫診所,私立中醫診所,中醫一般診所,臺南市佳里區,06-7237890,臺南市佳里區六安里延平路417號、419號1樓,,23.1648557,120.1780117
3841060010,進安中醫診所,私立中醫診所,中醫一般診所,臺南市新化區,06 5981603,臺南市新化區中央里信義路352號,,23.0346989,120.3053328
3841060065,吉慶中醫診所,私立中醫診所,中醫一般診所,臺南市新化區,06 5905355,臺南市新化區東榮里復興路255號,,23.0346181,120.3108172
3841061142,倪佩詩中醫診所,私立中醫診所,中醫診所,臺南市新化區,06-5970088,臺南市新化區協興里忠孝路150-2號,,23.0379138,120.3031162
3841070034,立春堂中醫診所,私立中醫診所,中醫一般診所,臺南市善化區,06 5810747,臺南市善化區文昌里光復路１０號,,23.129162,120.293628
3721070063,元生牙醫診所,私立牙醫診所,牙醫一般診所,臺南市安平區,06-2983365,臺南市安平區華平里國平路５５２巷１０８號,,22.9963186,120.1742165
3721070072,建翔牙醫診所,私立牙醫診所,牙醫一般診所,臺南市安平區,06 2986766,臺南市安平區國平里建平７街６９０號,,22.9900923,120.1695817
3721070081,吉利牙醫診所,私立牙醫診所,牙醫一般診所,臺南市安平區,06 2806061,臺南市安平區平安里民權路四段３５號,,22.9989772,120.18547
3721071104,華安牙醫診所,私立牙醫診所,牙醫一般診所,臺南市安平區,2959723,臺南市安平區華平里華平路569號,,22.9950825,120.1754294
3721071113,國勝牙醫診所,私立牙醫診所,牙醫一般診所,臺南市安平區,2267592,臺南市安平區海頭里國勝路76號,,23.000734,120.161218
3721071122,固佳牙醫診所,私立牙醫診所,牙醫一般診所,臺南市安平區,(06)2935866,臺南市安平區建平里怡平路127號,,22.9929973,120.1793361
3721071168,品誠牙醫診所,私立牙醫診所,牙醫診所,臺南市安平區,06-2938811,臺南市安平區華平里華平路499號1樓,,22.9934329,120.1753423
3721071177,家安牙醫診所,私立牙醫診所,牙醫診所,臺南市安平區,06-2932966,臺南市安平區華平里平通路514號1、2樓,,22.9935646,120.1720773
3721050178,游牙醫診所,私立牙醫診所,牙醫一般診所,臺南市中西區,06 2210297,臺南市中西區郡王里南門路１４９之２號,,22.986515,120.2072739
3721050196,建安牙醫診所,私立牙醫診所,牙醫一般診所,臺南市中西區,06 2257760,臺南市中西區萬昌里府前路１段９０巷５號,,22.989103,120.2086364
3721050203,佳音牙醫診所,私立牙醫診所,牙醫一般診所,臺南市中西區,06 2135416,臺南市中西區五妃里五妃街３１４號,,22.9827461,120.1983985
3721050285,榮本牙醫診所,私立牙醫診所,牙醫一般診所,臺南市中西區,06 2250402,臺南市中西區萬昌里民權路１段３５號,,22.9894556,120.2104423
3721050310,宏恩牙醫診所,私立牙醫診所,牙醫一般診所,臺南市中西區,06 2229235,臺南市中西區建國里民權路２段２95號,,22.9958221,120.1999833
3721050329,峰壽牙醫診所,私立牙醫診所,牙醫一般診所,臺南市中西區,06 2200673,臺南市中西區永華里府前路１段１９２號,,22.9891288,120.2054356
3721050347,平光牙醫診所,私立牙醫診所,牙醫一般診所,臺南市中西區,06 2220295,臺南市中西區三民里忠義路２段１０６號,,22.9945672,120.203515
