機構代碼,機構名稱,權屬別,型態別,縣市鄉鎮,電話,地址,診療科別,經度,緯度
3842110037,劉豐順中醫診所,私立中醫診所,中醫一般診所,高雄市橋頭區,07 6121859,高雄市橋頭區甲昌路１７０號,,22.737874,120.2941642
3842010523,安心堂中醫診所,私立中醫診所,中醫一般診所,高雄市鳳山區,07-7404717,高雄市鳳山區文聖街９７號,,22.629349,120.3524191
3842010603,建興中醫診所,私立中醫診所,中醫一般診所,高雄市鳳山區,07-7426916,高雄市鳳山區青年路二段188號,,22.6368237,120.3505275
3842010649,永安中醫診所,私立中醫診所,中醫一般診所,高雄市鳳山區,07 7637338,高雄市鳳山區國富路３０號,,22.615696,120.349796
3842011771,博愛中醫診所,私立中醫診所,中醫一般診所,高雄市鳳山區,07-7435715,高雄市鳳山區博愛路387號,,22.631093,120.366267
3842011780,聯安中醫診所,私立中醫診所,中醫一般診所,高雄市鳳山區,7466844,高雄市鳳山區新富路426號、426之1號,,22.6130412,120.3449946
3842011824,益群中醫診所,私立中醫診所,中醫一般診所,高雄市鳳山區,7271799,高雄市鳳山區武慶二路14之1號,,22.610871,120.3338632
3842011833,太山中醫診所,私立中醫診所,中醫一般診所,高雄市鳳山區,07-7195587,高雄市鳳山區文龍路53號,,22.6436234,120.3489748
3842011860,順安中醫診所,私立中醫診所,中醫一般診所,高雄市鳳山區,07-7038585,高雄市鳳山區中山東路279號1樓,,22.6264415,120.3755162
3842011888,仁澤中醫診所,私立中醫診所,中醫一般診所,高雄市鳳山區,07-7761105,高雄市鳳山區文中街78號1F,,22.6410139,120.3571957
3842011904,德安中醫診所,私立中醫診所,中醫一般診所,高雄市鳳山區,07-7467272,高雄市鳳山區光復路一段100號,,22.6293083,120.3514085
3702080521,吳牙醫診所,私立牙醫診所,牙醫一般診所,高雄市苓雅區,07 3347669,高雄市苓雅區苓雅二路１２１號,,22.6167988,120.2979634
3702080576,良和牙醫診所,私立牙醫診所,牙醫一般診所,高雄市苓雅區,07 3321980,高雄市苓雅區復興二路８０號,,22.618428,120.31111
3702080585,德林牙醫診所,私立牙醫診所,牙醫一般診所,高雄市苓雅區,07 7617970,高雄市苓雅區林泉街69號、71號,,22.622916,120.318137
3702080594,林文牙醫診所,私立牙醫診所,牙醫一般診所,高雄市苓雅區,07 7217988,高雄市苓雅區武慶三路102號,,22.6205977,120.3319174
3702080601,祥和牙醫診所,私立牙醫診所,牙醫一般診所,高雄市苓雅區,07 3324584,高雄市苓雅區林森二路１５２號,,22.62113,120.3064049
3702080610,豐瑞牙醫診所,私立牙醫診所,牙醫一般診所,高雄市苓雅區,07 7494697,高雄市苓雅區正義路１２８號,,22.6307503,120.3392913
3702080638,全統牙醫診所,私立牙醫診所,牙醫一般診所,高雄市苓雅區,07 7115886,高雄市苓雅區武廟路７９號,,22.6304895,120.3301313
3702080674,平安牙醫診所,私立牙醫診所,牙醫一般診所,高雄市苓雅區,07 7230274,高雄市苓雅區建民路１８１號,,22.6300793,120.3279933
3702080692,崇愛牙醫診所,私立牙醫診所,牙醫一般診所,高雄市苓雅區,07 7711677,高雄市苓雅區武廟路１８１號,,22.631349,120.324918
3702080727,信賢牙醫診所,私立牙醫診所,牙醫一般診所,高雄市苓雅區,07 3357677,高雄市苓雅區三多三路１９6號1、2樓,,22.61564,120.308952
3702080763,王凱正牙醫診所,私立牙醫診所,牙醫一般診所,高雄市苓雅區,07 3356473,高雄市苓雅區中興街５７號,,22.6208095,120.3073612
3702080816,慶國牙醫診所,私立牙醫診所,牙醫一般診所,高雄市苓雅區,07 3334076,高雄市苓雅區仁德街１４２號,,22.6184055,120.301148
3702081011,詠新牙醫診所,私立牙醫診所,牙醫一般診所,高雄市苓雅區,07 7714330,高雄市苓雅區林泉街7號1樓,,22.623549,120.3201058
3702081028,崇民牙醫診所,私立牙醫診所,牙醫一般診所,高雄市苓雅區,07 3390315,高雄市苓雅區中山二路３０３號,,22.614331,120.303897
3702081037,蔡志明牙醫診所,私立牙醫診所,牙醫一般診所,高雄市苓雅區,07 2220436,高雄市苓雅區大順三路２０５號,,22.6348667,120.3262341
3702081064,德昌牙醫診所,私立牙醫診所,牙醫一般診所,高雄市苓雅區,07 7710081,高雄市苓雅區武昌路６２號,,22.6186229,120.334704
3702081126,陳尚加牙醫診所,私立牙醫診所,牙醫一般診所,高雄市苓雅區,07 3384123,高雄市苓雅區苓雅一路２０３號,,22.621002,120.31057
3702081135,陳仁杰牙醫診所,私立牙醫診所,牙醫一般診所,高雄市苓雅區,07 3323527,高雄市苓雅區四維二路１１８號－１二樓,,22.621612,120.316213
3702081215,健康牙醫診所,私立牙醫診所,牙醫一般診所,高雄市苓雅區,07 2257550,高雄市苓雅區和平一路１８３號,,22.6305881,120.3178616
3702060985,千代牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區,07 2221249,高雄市新興區信守街１０４號一樓,,22.631424,120.314483
3702061017,大來牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區,07 2380303,高雄市新興區中正三路６８之５號二樓,,22.631174,120.3083392
3702061044,中一牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區,07 2826168,高雄市新興區青年一路２２６號一樓,,22.6220969,120.308435
3702062087,蓮華牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區,07-2367067,高雄市新興區洛陽街89號一樓,,22.634994,120.309245
3702062103,璟尚牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區,07-2377739,高雄市新興區八德一路221號一樓,,22.6355004,120.3074914
3702062112,芝加哥牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區,07-2233611,高雄市新興區青年一路110號1樓,,22.623231,120.31126
3702062201,維美牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區,07-2259239,高雄市新興區六合路183號一樓,,22.632089,120.314101
3702062229,大象牙醫診所,私立牙醫診所,牙醫診所,高雄市新興區,07-2297889,高雄市新興區青年一路122號1樓,,22.6231879,120.311037
3702070016,安上牙醫診所,私立牙醫診所,牙醫一般診所,高雄市前金區,(07) 2211005,高雄市前金區文武二街１９０號一樓,,22.6278995,120.2955997
3702070052,博安牙醫診所,私立牙醫診所,牙醫一般診所,高雄市前金區,07 2114423,高雄市前金區中正四路１７５－１號一樓,,22.628812,120.294955
3702070089,上順牙醫診所,私立牙醫診所,牙醫一般診所,高雄市前金區,07 2915266,高雄市前金區榮安街７４號一樓,,22.630802,120.2928315
3702070105,孫正信牙醫診所,私立牙醫診所,牙醫一般診所,高雄市前金區,07- 2726666,高雄市前金區自強二路一八四、一八六號一樓,,22.6252991,120.2953344
3702070123,美齒牙醫診所,私立牙醫診所,牙醫一般診所,高雄市前金區,07 2811941,高雄市前金區自強二路１７２號２樓－２,,22.627874,120.29447
3702070169,盧立仁牙醫診所,私立牙醫診所,牙醫一般診所,高雄市前金區,07 2912009,高雄市前金區成功一路３６２號一樓,,22.6227174,120.294463
3702070212,小雅牙醫診所,私立牙醫診所,牙醫一般診所,高雄市前金區,07 2152125,高雄市前金區成功一路３２１號一樓,,22.6232943,120.293969
3702070230,濟功牙醫診所,私立牙醫診所,牙醫一般診所,高雄市前金區,07 2213696,高雄市前金區成功一路２４６號一樓,,22.6182898,120.2962708
3702070285,呂朝陽牙醫診所,私立牙醫診所,牙醫一般診所,高雄市前金區,07 2613568,高雄市前金區六合二路１９８號一樓,,22.6300651,120.2927354
3702070301,惠康牙醫診所,私立牙醫診所,牙醫一般診所,高雄市前金區,07-2858909,高雄市前金區南台橫路１０２號一樓,,22.6345892,120.297193
3702070338,邱丕霞牙醫診所,私立牙醫診所,牙醫一般診所,高雄市前金區,07-2820468,"高雄市前金區自強一路十二,十四號一至二樓",,22.6314654,120.2929353
3702070356,安德生牙醫診所,私立牙醫診所,牙醫一般診所,高雄市前金區,07 2913269,高雄市前金區七賢二路３４３號1~~2樓,,22.6309224,120.2897145
3702070365,長榮牙醫診所,私立牙醫診所,牙醫一般診所,高雄市前金區,07 2417878,高雄市前金區七賢二路２４２號一樓,,22.632425,120.292981
3702071380,大華牙醫診所,私立牙醫診所,牙醫一般診所,高雄市前金區,(07)2013338,高雄市前金區中華三路23號1~2樓,,22.6239344,120.2977403
3702071479,華田牙醫診所,私立牙醫診所,牙醫一般診所,高雄市前金區,2411233,高雄市前金區中華四路331號1至2樓及地下1樓,,22.6206191,120.298971
3702071497,聯盟牙醫診所,私立牙醫診所,牙醫診所,高雄市前金區,2725566       2213388,高雄市前金區中華三路129號1-10樓,,22.629806,120.295537
3702080021,大仁牙醫診所,私立牙醫診所,牙醫一般診所,高雄市苓雅區,07 3345947,高雄市苓雅區青年一路２６５－２號,,22.6204209,120.3037592
3702080058,襂名牙醫診所,私立牙醫診所,牙醫一般診所,高雄市苓雅區,07 3345151,高雄市苓雅區青年一路２４１號,,22.6208326,120.3050195
3702080085,行道牙醫診所,私立牙醫診所,牙醫一般診所,高雄市苓雅區,07 7117880,高雄市苓雅區武慶三路６０號,,22.6194857,120.3320137
3702080110,韓牙醫診所,私立牙醫診所,牙醫一般診所,高雄市苓雅區,07-7116600,高雄市苓雅區林西街１２０號－３,,22.617393,120.319119
3702080129,特新牙科診所,私立牙醫診所,牙醫一般診所,高雄市苓雅區,07 7213019,高雄市苓雅區大順三路６８號,,22.631246,120.324527
3702080156,許朝隆牙醫診所,私立牙醫診所,牙醫一般診所,高雄市苓雅區,07 3326027,高雄市苓雅區復興二路３７巷１６號,,22.619864,120.309775
3702053426,格林牙醫診所,私立牙醫診所,牙醫一般診所,高雄市三民區,07-3808063,高雄市三民區建興318號1-2樓,,22.6463131,120.3232687
3702053453,加恩牙醫診所,私立牙醫診所,牙醫診所,高雄市三民區,07-3925599,高雄市三民區聯興路133號1-2樓,,22.6588694,120.3141089
3702053471,巧巧牙醫診所,私立牙醫診所,牙醫診所,高雄市三民區,07-3489177,高雄市三民區明仁路171號1-2樓,,22.6628306,120.3120108
3702053499,思邁爾牙醫診所,私立牙醫診所,牙醫診所,高雄市三民區,07-3817733,高雄市三民區陽明路303號1--2樓,,22.643635,120.342098
3702053506,嘉康牙醫診所,私立牙醫診所,牙醫診所,高雄市三民區,07-3223229,高雄市三民區熱河一街366號1樓,,22.644003,120.305947
3702053515,康博牙醫診所,私立牙醫診所,牙醫診所,高雄市三民區,07-7781688,高雄市三民區澄清路700號1樓,,22.646136,120.346901
3702053533,安誼牙醫診所,私立牙醫診所,牙醫診所,高雄市三民區,07-3236116,高雄市三民區察哈爾二街81號1樓,,22.6477409,120.3003246
3702060029,鴻源牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區,07 2726313,高雄市新興區忠孝一路２６０號,,22.6300406,120.3060545
3702060083,陸朝沛牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區,07 2351252,高雄市新興區興華路４８號,,22.6321668,120.3042636
3702060127,光雄牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區,07 2266810,高雄市新興區渤海街８６號,,22.6301566,120.3107372
3702060154,愛心牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區,07 2714511,高雄市新興區林森一路１４５號,,22.629224,120.3044
3702060163,佳宏牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區,07 2387870,高雄市新興區六合一路４８號,,22.6325212,120.3109
3702060172,張青韻牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區,07 2228845,高雄市新興區中東街１４１號,,22.632818,120.315249
3702060190,原弘牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區,07 2268943,高雄市新興區錦田路３８號,,22.6295362,120.3102827
3702060216,傅蒙恩牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區,07 2259689,高雄市新興區和平一路２１５－１號,,22.631265,120.317407
3702060234,陳英毅牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區,07 2369898,高雄市新興區八德一路２８３號,,22.6356041,120.3059665
3702060243,中華牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區,07 2388660,高雄市新興區六合一路20-4號,,22.6324264,120.3120338
3702060252,光仁牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區,07 2366667,高雄市新興區六合一路９６巷４號,,22.6329222,120.307837
3702060261,重生牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區,07 2613721,高雄市新興區五福二路３９－１號,,22.6251972,120.3078244
3702060270,楊家榮牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區,07 2875737,高雄市新興區自立一路四十八號,,22.6351932,120.2974991
3702060298,正一牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區,07 2882729,高雄市新興區八德二路８７號,,22.6355249,120.2979868
3702060305,真善美牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區,07 2240898,高雄市新興區和平一路２７１號,,22.632459,120.316941
3702060350,王文毅牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區,07 2364486,高雄市新興區六合一路２號,,22.6323775,120.3130006
3702060378,澄清牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區,07 2315463,高雄市新興區青年一路２６０路,,22.6217679,120.3074055
3702060403,涂牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區,07 2825006,高雄市新興區文化路１７號,,22.6242326,120.3072218
3702060412,台一牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區,07 2367603,高雄市新興區仁愛一街２２８號,,22.6337043,120.3076465
3702060421,怡安牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區,07 2888945,高雄市新興區同愛街５號,,22.635081,120.300448
3702060449,華仁牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區,07 2365885,高雄市新興區六合一路１３４號,,22.6329755,120.3039792
3702060458,林永隆牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區,07 2414121,高雄市新興區新田路１６９號,,22.6219469,120.3029996
3702060476,靖泰牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區,07 2871859,高雄市新興區中正四路３０號,,22.6311346,120.3006361
3702060510,迦南牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區,07 2161048,高雄市新興區林森一路一六三號二摟之二,,22.630259,120.304426
3702060547,楊明耀牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區,07 2863378,高雄市新興區中正四路５６號,,22.6308909,120.2999169
3702060592,博美牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區,07 2158136,高雄市新興區新田路３５號,,22.6234339,120.3074472
3702060618,黃文慧牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區,07 2358501,高雄市新興區仁愛一街１６０號,,22.632021,120.307521
3702060707,吉安牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區,07 2351261,高雄市新興區復興一路９３號,,22.6320097,120.3081224
3702060716,寶麗牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區,07 2252696,高雄市新興區六合路１５６號,,22.632227,120.31481
3702060752,台彎牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區,07 2354202,高雄市新興區中正三路１８０號,,22.6315593,120.3031765
3702060823,上群牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區,07 2822005,高雄市新興區忠孝一路１７８號,,22.6278185,120.3058703
3702060832,維恩牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區,07 2869596,高雄市新興區七賢二路一○一號一樓、一○三號一樓二樓,,22.6283893,120.3060706
3702060912,上輝牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區,07 2813091,高雄市新興區復興二路２０１號一樓,,22.6260911,120.3078225
3702060949,冠誼牙醫診所,私立牙醫診所,牙醫一般診所,高雄市新興區,07 2225318,高雄市新興區復興二路316號1-3樓,,22.62583,120.3083281
3702051557,唯雅牙醫診所,私立牙醫診所,牙醫一般診所,高雄市三民區,73225793,高雄市三民區吉林街２８９號之１號一樓,,22.649071,120.306557
3702051566,廣吉牙醫診所,私立牙醫診所,牙醫一般診所,高雄市三民區,07 3222135,高雄市三民區九如二路４９１號一樓,,22.6412345,120.2989005
3702051575,正耀牙醫診所,私立牙醫診所,牙醫一般診所,高雄市三民區,07 3157391,高雄市三民區力行路９４號一樓,,22.639023,120.28878
3702051593,廣宜牙醫診所,私立牙醫診所,牙醫一般診所,高雄市三民區,07 3465626,高雄市三民區明吉路３７號一樓,,22.6631994,120.3135037
3702051646,王堯庭牙醫診所,私立牙醫診所,牙醫一般診所,高雄市三民區,07 3219200,高雄市三民區十全一路399號一樓,,22.64508,120.305012
3702051655,王傳啟牙醫診所,私立牙醫診所,牙醫一般診所,高雄市三民區,07 3898079,高雄市三民區黃興路１８０號一樓,,22.647392,120.340201
3702051673,北益牙醫診所,私立牙醫診所,牙醫一般診所,高雄市三民區,07-2154514,高雄市三民區建國三路443號一樓、445號一樓,,22.6359232,120.2906157
3702051762,佳言牙醫診所,私立牙醫診所,牙醫一般診所,高雄市三民區,07 3463335,高雄市三民區鼎中路729號1樓,,22.673906,120.321573
3702051771,祥允牙醫診所,私立牙醫診所,牙醫一般診所,高雄市三民區,07-3498027,高雄市三民區裕誠路１０６號一樓,,22.6639989,120.3130316
3702051833,三安牙醫診所,私立牙醫診所,牙醫一般診所,高雄市三民區,07 3507570,高雄市三民區裕誠１０３號一樓,,22.6636714,120.3134698
3702051842,永吉牙醫診所,私立牙醫診所,牙醫一般診所,高雄市三民區,07 3834674,高雄市三民區黃興路165號1樓,,22.646814,120.340576
