機構代碼,機構名稱,權屬別,型態別,縣市鄉鎮,電話,地址,診療科別,經度,緯度
3839031205,張中醫診所,私立中醫診所,中醫一般診所,雲林縣虎尾鎮,05-6364443,雲林縣虎尾鎮和平路21之2號1樓,,23.709315,120.438089
3839031303,東方虎尾中醫診所,私立中醫診所,中醫一般診所,雲林縣虎尾鎮,05-6364978,雲林縣虎尾鎮中正路329號,,23.7040581,120.4295079
3839031330,南光中醫診所,私立中醫診所,中醫診所,雲林縣虎尾鎮,05-6364669,雲林縣虎尾鎮林森路一段416巷23號,,23.7112382,120.4345655
3839031349,辰欣中醫診所,私立中醫診所,中醫診所,雲林縣虎尾鎮,,雲林縣虎尾鎮中山里中山路62號,,23.7078133,120.4344728
3839040035,復春中醫診所,私立中醫診所,中醫一般診所,雲林縣西螺鎮,55868225,雲林縣西螺鎮光復西路１２０號,,23.7970725,120.461913
3839040053,成功中醫診所,私立中醫診所,中醫一般診所,雲林縣西螺鎮,55862304,雲林縣西螺鎮平和路１８５號,,23.8006684,120.4585727
3839040062,建成中醫診所,私立中醫診所,中醫一般診所,雲林縣西螺鎮,,雲林縣西螺鎮延平路400.402號1樓,,23.800864,120.455561
3838020075,冠雲中醫診所,私立中醫診所,中醫一般診所,南投縣埔里鎮,049-2987150,南投縣埔里鎮中山路二段３５１號,,23.9642752,120.9665978
3838020093,武進中醫診所,私立中醫診所,中醫專科診所,南投縣埔里鎮,049-2984973,南投縣埔里鎮中山路二段２１１號,,23.967487,120.970216
3838020119,十方中醫診所,私立中醫診所,中醫一般診所,南投縣埔里鎮,049-2996279,南投縣埔里鎮西安路一段３３５號,,23.9731237,120.9695033
3838020128,濟生中醫診所,私立中醫診所,中醫一般診所,南投縣埔里鎮,049-2900719,南投縣埔里鎮中正路４３５號,,23.965756,120.966503
3838021161,大眾中醫診所,私立中醫診所,中醫一般診所,南投縣埔里鎮,049-2995333,南投縣埔里鎮南昌街202號,,23.9658342,120.9652385
3838021198,隆昇中醫診所,私立中醫診所,中醫一般診所,南投縣埔里鎮,049-2998003,南投縣埔里鎮隆生路81號,,23.9592045,120.9675454
3838021223,元濟中醫診所,私立中醫診所,中醫一般診所,南投縣埔里鎮,049-2906386,南投縣埔里鎮中正路531號二樓,,23.9700343,120.9638698
3838021241,普仁中醫診所,私立中醫診所,中醫診所,南投縣埔里鎮,049-2930373,南投縣埔里鎮東峰路19號,,24.0028121,120.9456044
3838030026,明山中醫診所,私立中醫診所,中醫專科診所,南投縣草屯鎮,049-2334377,南投縣草屯鎮炎峰街１７號,,23.9801276,120.6863963
3838030071,蒼生中醫診所,私立中醫診所,中醫一般診所,南投縣草屯鎮,049-2334747,南投縣草屯鎮草溪路９５９號,,23.9759202,120.680966
3838030213,北大中醫診所,私立中醫診所,中醫一般診所,南投縣草屯鎮,049-2356279,南投縣草屯鎮中山街466號,,23.9838595,120.6837211
3838030277,佳仁堂中醫診所,私立中醫診所,中醫一般診所,南投縣草屯鎮,049-2320938,南投縣草屯鎮中正路６８５號,,23.979737,120.684225
3837081154,豐田中醫診所,私立中醫診所,中醫一般診所,彰化縣二林鎮,04 8957909,彰化縣二林鎮豐田里大成路一段59號、59-1號,,23.9002389,120.3727854
3837081181,德桂中醫診所,私立中醫診所,中醫一般診所,彰化縣二林鎮,04 8958388,彰化縣二林鎮豐田里南安路30號,,23.8986505,120.3742911
3837091034,品豪中醫診所,私立中醫診所,中醫診所,彰化縣線西鄉,04-7585999,彰化縣線西鄉沿海路一段８１２之１號,,24.13355,120.463185
3837100010,洪華慶中醫診所,私立中醫診所,中醫一般診所,彰化縣伸港鄉,04 7987302,彰化縣伸港鄉新港村（路）１２３巷９號,,24.1447318,120.4878595
3837100029,陳增智中醫診所,私立中醫診所,中醫一般診所,彰化縣伸港鄉,47990790,彰化縣伸港鄉新港村忠孝路２５號,,24.14852,120.485902
3837101080,榮脩中醫診所,私立中醫診所,中醫診所,彰化縣伸港鄉,04-7985377,彰化縣伸港鄉中山路６５號,,24.1472395,120.4852752
3837111059,暘谷堂中醫診所,私立中醫診所,中醫一般診所,彰化縣福興鄉,04 7749388,彰化縣福興鄉橋頭村復興路一一二之一號,,24.0523695,120.4388988
3837121064,昌德中醫診所,私立中醫診所,中醫一般診所,彰化縣秀水鄉,47691539,彰化縣秀水鄉福安村中山路五二九號,,24.0326859,120.4968418
3837121073,祥賀中醫診所,私立中醫診所,中醫一般診所,彰化縣秀水鄉,47699768,彰化縣秀水鄉中山路335號,,24.0345499,120.501002
3837121082,佶昌中醫診所,私立中醫診所,中醫一般診所,彰化縣秀水鄉,04 7692547,彰化縣秀水鄉彰水路二段三號,,24.0203392,120.4900842
3837130063,顧安中醫診所,私立中醫診所,中醫一般診所,彰化縣花壇鄉,47875859,彰化縣花壇鄉北口村中山路二段６３６號一、二樓,,24.0445269,120.534063
3837131079,佳仁堂中醫診所,私立中醫診所,中醫一般診所,彰化縣花壇鄉,47880251,彰化縣花壇鄉中山路二段六十、六十二號,,24.0394297,120.5351818
3837131097,彰芳中醫診所,私立中醫診所,中醫一般診所,彰化縣花壇鄉,04 7879978,彰化縣花壇鄉中山路二段五五一號,,24.041457,120.534425
3837140023,濟生中醫診所,私立中醫診所,中醫一般診所,彰化縣芬園鄉,49521756,彰化縣芬園鄉社口村清水路四十六號,,24.0146918,120.6301609
3837140041,存德中醫診所,私立中醫診所,中醫一般診所,彰化縣芬園鄉,49522452,彰化縣芬園鄉社口村芬草路二段２８４巷９號,,24.0141224,120.6294141
3837041089,人和堂中醫診所,私立中醫診所,中醫一般診所,彰化縣北斗鎮,04-8889138,彰化縣北斗鎮後溪巷9號1樓,,23.8822772,120.5291925
3837041098,寶田中醫診所,私立中醫診所,中醫一般診所,彰化縣北斗鎮,04-8872153,彰化縣北斗鎮中華路260號,,23.8730481,120.5222297
3837041105,勢登中醫診所,私立中醫診所,中醫診所,彰化縣北斗鎮,04-8872347,彰化縣北斗鎮斗苑路一段９４號,,23.872576,120.526151
3837050033,進安中醫診所,私立中醫診所,中醫一般診所,彰化縣員林市,04 8329311,彰化縣員林市中正路１３２號,,23.9524445,120.5757604
3837050042,邱利生內科外科中醫診所,私立中醫診所,中醫專科診所,彰化縣員林市,04 8321321,彰化縣員林市中正路２４７號,,23.9544919,120.574203
3837050097,順規中醫診所,私立中醫診所,中醫一般診所,彰化縣員林市,04 8320421,彰化縣員林市惠來里光明南街47號1樓,,23.9506408,120.5731864
3837050122,萬德堂中醫診所,私立中醫診所,中醫一般診所,彰化縣員林市,04 8359395,彰化縣員林市莒光路３７０號,,23.960573,120.566971
3837050168,建安中醫診所,私立中醫診所,中醫專科診所,彰化縣員林市,04 8321130,彰化縣員林市中正路２９７、２９９號一樓,,23.955688,120.573534
3837050186,許文輝中醫診所,私立中醫診所,中醫一般診所,彰化縣員林市,04 8326909,彰化縣員林市民生里永昌街７號,,23.9534577,120.5770746
3837050202,順星中醫診所,私立中醫診所,中醫一般診所,彰化縣員林市,04 8354502,彰化縣員林市育英路５８０號,,23.968573,120.573904
3837050239,昇德中醫診所,私立中醫診所,中醫一般診所,彰化縣員林市,04 8355455,彰化縣員林市中山南路７６號,,23.9542929,120.570875
3837050266,健元中醫診所,私立中醫診所,中醫一般診所,彰化縣員林市,04 8360770,彰化縣員林市靜修路６２號,,23.9620659,120.567329
3837050319,王叔貞中醫診所,私立中醫診所,中醫一般診所,彰化縣員林市,48353033,彰化縣員林市三和里實踐街５８號,,23.9660286,120.5792743
3845011559,廣泰中醫診所,私立中醫診所,中醫一般診所,花蓮縣花蓮市,8355309,花蓮縣花蓮市中原路468號,,23.970582,121.5982154
3845011577,莊瓊貴中醫診所,私立中醫診所,中醫診所,花蓮縣花蓮市,03-8332277,花蓮縣花蓮市復興街126號,,23.9836492,121.6050097
3845011586,仁濟中醫診所,私立中醫診所,中醫診所,花蓮縣花蓮市,03-8356669,花蓮縣花蓮市中正路43號,,23.9694851,121.5953686
3845011595,國烈中醫診所,私立中醫診所,中醫診所,花蓮縣花蓮市,03-8315188,花蓮縣花蓮市商校街100號1樓,,23.9876703,121.603132
3845030018,杏林中醫診所,私立中醫診所,中醫一般診所,花蓮縣玉里鎮,03-8885582,花蓮縣玉里鎮光復路170號,,23.3315967,121.3128488
3845031033,廣修堂中醫診所,私立中醫診所,中醫一般診所,花蓮縣玉里鎮,8882211,花蓮縣玉里鎮中正路72號,,23.3332167,121.3159059
3845040514,嘉德中醫診所,私立中醫診所,中醫一般診所,花蓮縣新城鄉,03-8262192,花蓮縣新城鄉福德路1號,,24.0158592,121.6101108
3845050047,藍啟文中醫診所,私立中醫診所,中醫一般診所,花蓮縣吉安鄉,38362888,花蓮縣吉安鄉莊敬路２３５號,,23.990279,121.5929781
3845051071,黃世傑中醫診所,私立中醫診所,中醫一般診所,花蓮縣吉安鄉,8461161,花蓮縣吉安鄉建國路一段六一號,,23.9850297,121.5946331
3845051080,陳中醫診所,私立中醫診所,中醫一般診所,花蓮縣吉安鄉,03-8524635,花蓮縣吉安鄉中山路三段二七六號,,23.977922,121.57125
3845091020,廣濟堂中醫診所,私立中醫診所,中醫一般診所,花蓮縣瑞穗鄉,03-8876353,花蓮縣瑞穗鄉國光北路39號,,23.497642,121.379577
3846010038,冠惠中醫診所,私立中醫診所,中醫一般診所,臺東縣台東市,89328379,臺東縣台東市更生路８號,,22.755416,121.1516075
3846010047,金雞堂中醫診所,私立中醫診所,中醫一般診所,臺東縣台東市,89328825,臺東縣台東市寶桑路１６２號,,22.7553176,121.15572
3846010056,賜安中醫診所,私立中醫診所,中醫一般診所,臺東縣台東市,89328979,臺東縣台東市中山路３５４號,,22.7537015,121.1489689
3846010118,一心堂中醫診所,私立中醫診所,中醫診所,臺東縣台東市,089-221788,臺東縣台東市傳廣路474號,,22.7673056,121.1440152
3846010136,壽春中醫診所,私立中醫診所,中醫一般診所,臺東縣台東市,89325909,臺東縣台東市博愛路470號,,22.7546796,121.1461793
3846011142,和仁堂中醫診所,私立中醫診所,中醫一般診所,臺東縣台東市,089-337568,臺東縣台東市復興路209號,,22.752896,121.1497564
3841311709,復華中醫診所,私立中醫診所,中醫一般診所,臺南市永康區,06-3135819,臺南市永康區中華里忠孝路3號,,22.9990561,120.239871
3841311745,王相欽中醫診所,私立中醫診所,中醫一般診所,臺南市永康區,3132432,臺南市永康區復國里復國一路168號,,23.0058164,120.2461134
3841311754,何清波中醫診所,私立中醫診所,中醫一般診所,臺南市永康區,06-2024786,臺南市永康區復華里復國一路423號,,23.0139676,120.245738
3841311763,黃中一中醫診所,私立中醫診所,中醫一般診所,臺南市永康區,06-3135998,臺南市永康區中華里華興街139號,,23.0006311,120.2356491
3841311807,天相中醫診所,私立中醫診所,中醫診所,臺南市永康區,06-2522405,臺南市永康區甲頂里中正南路90號,,23.0210821,120.216403
3841311816,全興中醫診所,私立中醫診所,中醫診所,臺南市永康區,2539188,臺南市永康區鹽行里新中街59號,,23.0377112,120.2424196
3841311825,祥和中醫診所,私立中醫診所,中醫診所,臺南市永康區,06-2017531,臺南市永康區安康里中華路603號,,23.0134873,120.2306832
3841311834,祐康中醫診所,私立中醫診所,中醫診所,臺南市永康區,06-3027336,臺南市永康區五王里中華路396號,,23.0096818,120.2333911
3842010069,順安堂中醫診所,私立中醫診所,中醫一般診所,高雄市鳳山區,07 8228822,高雄市鳳山區忠誠路９３號,,22.5949749,120.3259004
3842010087,念慈堂中醫診所,私立中醫診所,中醫一般診所,高雄市鳳山區,07 7210472,高雄市鳳山區五甲二路338號1樓,,22.599714,120.33784
3842010096,信安中醫診所,私立中醫診所,中醫一般診所,高雄市鳳山區,07-7473527,高雄市鳳山區博愛路２４５號,,22.629359,120.3697959
3842010130,慶昌中醫診所,私立中醫診所,中醫一般診所,高雄市鳳山區,07 8316538,高雄市鳳山區五甲三路82號,,22.592388,120.326641
3842010247,鄭阿緞針灸科中醫診所,私立中醫診所,中醫專科診所,高雄市鳳山區,07 7422863,高雄市鳳山區建國路二段216號1樓,,22.636291,120.3585704
3842010381,福泉中醫診所,私立中醫診所,中醫一般診所,高雄市鳳山區,07-7474158,高雄市鳳山區光復路１７２號,,22.6290978,120.3566687
3842010443,福安堂中醫診所,私立中醫診所,中醫一般診所,高雄市鳳山區,07-7037167,高雄市鳳山區中山東路３３９號,,22.6269525,120.3767737
3841071139,超群中醫診所,私立中醫診所,中醫一般診所,臺南市善化區,06-5830173,臺南市善化區光文里民權路143號1樓,,23.1314608,120.3000362
3841081082,平安中醫診所,私立中醫診所,中醫一般診所,臺南市學甲區,67821288,臺南市學甲區仁得里自強路一二三號,,23.228886,120.178916
3841120020,姜正夫中醫診所,私立中醫診所,中醫一般診所,臺南市下營區,06 6895529,臺南市下營區下營里中山路一段七十一號,,23.2353866,120.2631452
3841140013,德安中醫診所,私立中醫診所,中醫一般診所,臺南市官田區,06-5793541,臺南市官田區南?里７７號,,23.2206188,120.2995055
3841160033,永吉中醫診所,私立中醫診所,中醫一般診所,臺南市西港區,06 7952028,臺南市西港區慶安里慶安路７５號,,23.1210575,120.2021265
3841180044,李阿宋中醫診所,私立中醫診所,中醫一般診所,臺南市將軍區,06-7941032,臺南市將軍區西華里62-31號,,23.1982988,120.1546002
3841200032,家明中醫診所,私立中醫診所,中醫一般診所,臺南市新市區,06 5011627,臺南市新市區新市里中正路二六七號,,23.0788836,120.2922803
3841200041,永就中醫診所,私立中醫診所,中醫一般診所,臺南市新市區,06 5988337,臺南市新市區永就里五二之五號,,23.0642791,120.3003035
3841201066,黃玉春中醫診所,私立中醫診所,中醫診所,臺南市新市區,06-5995993,臺南市新市區新和里光華街103號,,23.0759809,120.2959128
3841201084,勝義中醫診所,私立中醫診所,中醫診所,臺南市新市區,06-5896165,臺南市新市區新和里忠孝街158號,,23.0746912,120.294574
3837012355,德盛中醫診所,私立中醫診所,中醫一般診所,彰化縣彰化市,04-7281600,彰化縣彰化市民族路362號,,24.07401,120.540002
3837012364,鈺漢堂中醫診所,私立中醫診所,中醫一般診所,彰化縣彰化市,04-7388838,彰化縣彰化市彰南路二段256-1號,,24.0836702,120.5835075
3837012382,玉衡中醫診所,私立中醫診所,中醫診所,彰化縣彰化市,04-7289128,彰化縣彰化市中山路三段86號,,24.0849713,120.5557621
3837012408,一正中醫診所,私立中醫診所,中醫診所,彰化縣彰化市,04-7289642,彰化縣彰化市中正路二段352號,,24.0744531,120.5364987
3837020044,李宗峰內科針炙科中醫診所,私立中醫診所,中醫專科診所,彰化縣鹿港鎮,04 7716735,彰化縣鹿港鎮溝墘里鹿和路三段６０８號,,24.0849921,120.4799886
3837020053,萬春中醫診所,私立中醫診所,中醫一般診所,彰化縣鹿港鎮,04 7712366,彰化縣鹿港鎮頂草路四段４０５號,,24.1082796,120.4575127
3837020071,陽明中醫診所,私立中醫診所,中醫一般診所,彰化縣鹿港鎮,04 7772701,彰化縣鹿港鎮中山路402號,,24.058994,120.431646
3837020106,鹿洲中醫診所,私立中醫診所,中醫一般診所,彰化縣鹿港鎮,47777699,彰化縣鹿港鎮中山南路２９號,,24.0463199,120.4395334
3837020133,新侒中醫診所,私立中醫診所,中醫一般診所,彰化縣鹿港鎮,47770911,彰化縣鹿港鎮民權路125號,,24.056994,120.4361108
3837020142,天喜中醫診所,私立中醫診所,中醫一般診所,彰化縣鹿港鎮,47741981,彰化縣鹿港鎮民族路57號,,24.055978,120.436663
3837020516,德先中醫診所,私立中醫診所,中醫一般診所,彰化縣鹿港鎮,47789336,彰化縣鹿港鎮街尾里文聖街一號,,24.0480926,120.4404794
3837021149,侯阿六中醫診所,私立中醫診所,中醫一般診所,彰化縣鹿港鎮,47762196,彰化縣鹿港鎮彰鹿路八段16號,,24.0494138,120.439191
3837021158,一品堂鹿港中醫診所,私立中醫診所,中醫一般診所,彰化縣鹿港鎮,,彰化縣鹿港鎮永安里中正路四二二號,,24.0599972,120.4383235
3837021185,張良松中醫診所,私立中醫診所,中醫一般診所,彰化縣鹿港鎮,0930 391158,彰化縣鹿港鎮永安里復興路342號,,24.0574864,120.4375948
3837021210,宜德中醫診所,私立中醫診所,中醫診所,彰化縣鹿港鎮,04-7766866,彰化縣鹿港鎮民族路２１５號,,24.053727,120.433722
3837030022,宏興中醫診所,私立中醫診所,中醫一般診所,彰化縣和美鎮,04 7552083,彰化縣和美鎮永樂路７７號,,24.11516,120.495177
3837030040,岳陽中醫診所,私立中醫診所,中醫一般診所,彰化縣和美鎮,04 7566569,彰化縣和美鎮仁美路220號,,24.1090538,120.4971046
3837030059,賴鵬飛中醫診所,私立中醫診所,中醫一般診所,彰化縣和美鎮,04 7563945,彰化縣和美鎮山犁里鹿和路六段３７１號,,24.1090605,120.4952726
3837030068,國惠中醫診所,私立中醫診所,中醫一般診所,彰化縣和美鎮,04 7561209,彰化縣和美鎮和卿路183號,,24.113272,120.494207
3837030102,三泰堂中醫診所,私立中醫診所,中醫一般診所,彰化縣和美鎮,47573162,彰化縣和美鎮仁美路14號,,24.108154,120.501341
3837031127,天水堂中醫診所,私立中醫診所,中醫一般診所,彰化縣和美鎮,938007197,彰化縣和美鎮彰美路六段四十號,,24.113189,120.497877
3837031154,杏雄堂中醫診所,私立中醫診所,中醫一般診所,彰化縣和美鎮,04 7365655,彰化縣和美鎮糖友里糖友一街68號1樓,,24.1082472,120.5341458
3837031163,東方中醫診所,私立中醫診所,中醫一般診所,彰化縣和美鎮,04  7578578,彰化縣和美鎮仁安路十三號,,24.107227,120.500928
3837040019,順成中醫診所,私立中醫診所,中醫一般診所,彰化縣北斗鎮,04 8882397,彰化縣北斗鎮中正路１８０號,,23.8744861,120.5220608
3837040037,振興中醫診所,私立中醫診所,中醫一般診所,彰化縣北斗鎮,04 8882339,彰化縣北斗鎮七星里七里巷８號,,23.8701648,120.5339001
3837040046,真元堂中醫診所,私立中醫診所,中醫一般診所,彰化縣北斗鎮,04 8889169,彰化縣北斗鎮中正路１４９號,,23.8738506,120.5218045
3837040055,寶斗中醫診所,私立中醫診所,中醫一般診所,彰化縣北斗鎮,04 8870078,彰化縣北斗鎮復興路227號,,23.8772798,120.5280672
3837040073,護元堂中醫診所,私立中醫診所,中醫一般診所,彰化縣北斗鎮,48888909,彰化縣北斗鎮居仁里宮後街２６之２號,,23.8736247,120.5253353
